"date","book","game","game_id","prop_type","bet_level_1","bet_level_2","bet_level_3","bet_location","bet_status","prob_book","line_book","prob_model","line_model","edge","kelly","units","units_standardized","run_timestamp_utc","timestamp_id","play","result","units_bet","units_standardized_bet","units_net","units_standardized_net","unique_play"
2025-06-08,"Fanatics","MIN @ DAL",1022500056,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.1028,872,0.0119,0.0066,0.656,0.529032258064516,2025-06-08 19:56:38.713472,1,"Kaila Charles","Loss",0.656,0.529032258064516,-0.656,-0.529032258064516,"FPTS_Kaila Charles_2025-06-08"
2025-06-08,"Bet365","MIN @ DAL",1022500056,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.1154,766,0.0245,0.0135,1.3485,1.0875,2025-06-08 18:26:34.401122,13,"Myisha Hines-Allen","Loss",1.3485,1.0875,-1.3485,-1.0875,"FPTS_Myisha Hines-Allen_2025-06-08"
2025-06-08,"MGM","MIN @ DAL",1022500056,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1053,850,0.137,630,0.0317,0.0177,1.7724,1.42935483870968,2025-06-08 19:56:38.713472,16,"Myisha Hines-Allen","Loss",0.4239,0.34185483870968,-0.4239,-0.34185483870968,"FPTS_Myisha Hines-Allen_2025-06-08"
2025-06-08,"FanDuel","MIN @ DAL",1022500056,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0196,5000,0.0336,2873,0.014,0.0072,0.7153,0.851547619047619,2025-06-08 12:26:52.163197,1,"Courtney Williams_layup","Loss",0.7153,0.851547619047619,-0.7153,-0.851547619047619,"FPTS Exact_Courtney Williams_layup_2025-06-08"
2025-06-08,"FanDuel","MIN @ DAL",1022500056,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1053,850,0.1409,610,0.0356,0.0199,1.9893,1.3262,2025-06-08 12:26:52.163197,1,"Bridget Carleton","Loss",1.9893,1.3262,-1.9893,-1.3262,"FPTS Team_Bridget Carleton_2025-06-08"
2025-06-08,"FanDuel","MIN @ DAL",1022500056,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1,900,0.1409,610,0.0409,0.0227,2.2701,1.5134,2025-06-08 12:56:30.967126,2,"Bridget Carleton","Loss",0.2808,0.1872,-0.2808,-0.1872,"FPTS Team_Bridget Carleton_2025-06-08"
2025-06-08,"Fanatics","MIN @ DAL",1022500056,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1905,425,0.2424,313,0.0519,0.0321,3.2062,2.13746666666667,2025-06-08 12:26:52.163197,1,"Courtney Williams","Loss",3.2062,2.13746666666667,-3.2062,-2.13746666666667,"FPTS Team_Courtney Williams_2025-06-08"
2025-06-08,"FanDuel","MIN @ DAL",1022500056,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2041,390,0.2148,365,0.0107,0.0068,0.6751,0.450066666666667,2025-06-08 13:56:34.603576,1,"DiJonai Carrington","Win",0.6751,0.450066666666667,2.63289,1.75526,"FPTS Team_DiJonai Carrington_2025-06-08"
2025-06-08,"FanDuel","MIN @ DAL",1022500056,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2,400,0.2148,365,0.0148,0.0093,0.9267,0.6178,2025-06-08 15:26:30.73029,2,"DiJonai Carrington","Win",0.2516,0.167733333333333,1.0064,0.670933333333332,"FPTS Team_DiJonai Carrington_2025-06-08"
2025-06-08,"FanDuel","MIN @ DAL",1022500056,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4808,108,0.5233,-110,0.0425,0.0409,2.0473,1.72042016806723,2025-06-08 12:26:52.163197,1,"1Q_DAL","Win",2.0473,1.72042016806723,2.211084,1.85805378151261,"FTTS_1Q_DAL_2025-06-08"
2025-06-08,"FanDuel","MIN @ DAL",1022500056,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4717,112,0.5233,-110,0.0516,0.0488,2.4414,2.05159663865546,2025-06-08 18:26:34.401122,13,"1Q_DAL","Win",0.3941,0.33117647058823,0.441392,0.370917647058818,"FTTS_1Q_DAL_2025-06-08"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0714,1300,0.1173,753,0.0458,0.0247,2.4683,1.99056451612903,2025-06-10 01:56:26.49544,1,"Julie Vanloo","Loss",2.4683,1.99056451612903,-2.4683,-1.99056451612903,"FPTS_Julie Vanloo_2025-06-09"
2025-06-09,"Bet365","GSV @ LAS",1022500057,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1176,750,0.1487,572,0.0311,0.0176,1.7619,1.42088709677419,2025-06-09 12:26:50.765344,1,"Kayla Thornton","Loss",1.7619,1.42088709677419,-1.7619,-1.42088709677419,"FPTS_Kayla Thornton_2025-06-09"
2025-06-09,"Draft Kings","GSV @ LAS",1022500057,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0952,950,0.1191,739,0.0239,0.0132,1.3198,1.06435483870968,2025-06-09 12:26:50.765344,1,"Veronica Burton","Loss",1.3198,1.06435483870968,-1.3198,-1.06435483870968,"FPTS_Veronica Burton_2025-06-09"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0196,5000,0.0347,2785,0.0151,0.0077,0.7676,0.913809523809524,2025-06-10 01:56:26.49544,1,"Julie Vanloo_layup","Loss",0.7676,0.913809523809524,-0.7676,-0.913809523809524,"FPTS Exact_Julie Vanloo_layup_2025-06-09"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0196,5000,0.03,3236,0.0104,0.0053,0.5289,0.629642857142857,2025-06-10 01:56:26.49544,1,"Julie Vanloo_other_fg","Loss",0.5289,0.629642857142857,-0.5289,-0.629642857142857,"FPTS Exact_Julie Vanloo_other_fg_2025-06-09"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0196,5000,0.0314,3085,0.0118,0.006,0.6011,0.715595238095238,2025-06-09 12:26:50.765344,1,"Veronica Burton_other_fg","Loss",0.6011,0.715595238095238,-0.6011,-0.715595238095238,"FPTS Exact_Veronica Burton_other_fg_2025-06-09"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1538,550,0.2282,338,0.0743,0.0439,4.3933,2.92886666666667,2025-06-10 01:56:26.49544,1,"Julie Vanloo","Loss",4.3933,2.92886666666667,-4.3933,-2.92886666666667,"FPTS Team_Julie Vanloo_2025-06-09"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2041,390,0.2279,339,0.0238,0.015,1.4967,0.9978,2025-06-10 01:26:31.524533,1,"Kelsey Plum","Loss",1.4967,0.9978,-1.4967,-0.9978,"FPTS Team_Kelsey Plum_2025-06-09"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2,400,0.2279,339,0.0279,0.0174,1.7442,1.1628,2025-06-10 01:56:26.49544,2,"Kelsey Plum","Loss",0.2475,0.165,-0.2475,-0.165,"FPTS Team_Kelsey Plum_2025-06-09"
2025-06-09,"Fanatics","GSV @ LAS",1022500057,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1538,550,0.173,478,0.0192,0.0113,1.1324,0.754933333333333,2025-06-09 12:26:50.765344,1,"Odyssey Sims","Loss",1.1324,0.754933333333333,-1.1324,-0.754933333333333,"FPTS Team_Odyssey Sims_2025-06-09"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1429,600,0.1656,504,0.0227,0.0132,1.3242,0.8828,2025-06-09 13:26:25.827271,3,"Odyssey Sims","Loss",0.1918,0.127866666666667,-0.1918,-0.127866666666667,"FPTS Team_Odyssey Sims_2025-06-09"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1852,440,0.2158,363,0.0306,0.0188,1.8765,1.251,2025-06-09 12:26:50.765344,1,"Rickea Jackson","Loss",1.8765,1.251,-1.8765,-1.251,"FPTS Team_Rickea Jackson_2025-06-09"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1786,460,0.2158,363,0.0372,0.0226,2.264,1.50933333333333,2025-06-10 01:56:26.49544,28,"Rickea Jackson","Loss",0.3875,0.25833333333333,-0.3875,-0.25833333333333,"FPTS Team_Rickea Jackson_2025-06-09"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2083,380,0.2318,331,0.0235,0.0148,1.4819,0.987933333333333,2025-06-09 13:26:25.827271,1,"Veronica Burton","Loss",1.4819,0.987933333333333,-1.4819,-0.987933333333333,"FPTS Team_Veronica Burton_2025-06-09"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4808,108,0.5139,-106,0.0331,0.0319,1.5953,1.34058823529412,2025-06-09 12:56:24.681717,1,"1Q_GSV","Win",1.5953,1.34058823529412,1.722924,1.44783529411765,"FTTS_1Q_GSV_2025-06-09"
2025-06-09,"FanDuel","GSV @ LAS",1022500057,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4762,110,0.5139,-106,0.0377,0.036,1.7998,1.51243697478992,2025-06-09 23:56:26.87359,23,"1Q_GSV","Win",0.2045,0.1718487394958,0.22495,0.18903361344538,"FTTS_1Q_GSV_2025-06-09"
2025-06-10,"FanDuel","CHI @ NYL",1022500059,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.1186,743,0.0277,0.0152,1.5228,1.22806451612903,2025-06-10 12:26:55.997156,1,"Angel Reese","Loss",1.5228,1.22806451612903,-1.5228,-1.22806451612903,"FPTS_Angel Reese_2025-06-10"
2025-06-10,"Draft Kings","CHI @ NYL",1022500059,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1,900,0.132,658,0.032,0.0178,1.7764,1.43258064516129,2025-06-10 22:26:39.527118,21,"Angel Reese","Loss",0.2536,0.20451612903226,-0.2536,-0.20451612903226,"FPTS_Angel Reese_2025-06-10"
2025-06-10,"Bet365","CHI @ NYL",1022500059,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0769,1200,0.0891,1023,0.0121,0.0066,0.6578,0.530483870967742,2025-06-10 12:26:55.997156,1,"Natasha Cloud","Loss",0.219266666666667,0.176827956989247,-0.219266666666667,-0.176827956989247,"FPTS_Natasha Cloud_2025-06-10"
2025-06-10,"Draft Kings","CHI @ NYL",1022500059,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0769,1200,0.0891,1023,0.0121,0.0066,0.6578,0.530483870967742,2025-06-10 12:26:55.997156,1,"Natasha Cloud","Loss",0.219266666666667,0.176827956989247,-0.219266666666667,-0.176827956989247,"FPTS_Natasha Cloud_2025-06-10"
2025-06-10,"ESPN","CHI @ NYL",1022500059,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0769,1200,0.0891,1023,0.0121,0.0066,0.6578,0.530483870967742,2025-06-10 12:26:55.997156,1,"Natasha Cloud","Loss",0.219266666666667,0.176827956989247,-0.219266666666667,-0.176827956989247,"FPTS_Natasha Cloud_2025-06-10"
2025-06-10,"FanDuel","CHI @ NYL",1022500059,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0714,1300,0.0891,1023,0.0176,0.0095,0.9498,0.765967741935484,2025-06-10 19:56:39.942211,16,"Natasha Cloud","Loss",0.292,0.235483870967742,-0.292,-0.235483870967742,"FPTS_Natasha Cloud_2025-06-10"
2025-06-10,"FanDuel","CHI @ NYL",1022500059,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0714,1300,0.0884,1031,0.017,0.0091,0.913,0.736290322580645,2025-06-10 23:56:39.829169,1,"Nyara Sabally","Win",0.913,0.736290322580645,11.869,9.57177419354838,"FPTS_Nyara Sabally_2025-06-10"
2025-06-10,"FanDuel","CHI @ NYL",1022500059,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0625,1500,0.0913,996,0.0288,0.0153,1.534,1.23709677419355,2025-06-10 23:56:39.829169,1,"Rebecca Allen","Loss",1.534,1.23709677419355,-1.534,-1.23709677419355,"FPTS_Rebecca Allen_2025-06-10"
2025-06-10,"FanDuel","CHI @ NYL",1022500059,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1961,410,0.2497,300,0.0537,0.0334,3.3377,2.22513333333333,2025-06-10 12:26:55.997156,1,"Angel Reese","Loss",3.3377,2.22513333333333,-3.3377,-2.22513333333333,"FPTS Team_Angel Reese_2025-06-10"
2025-06-10,"FanDuel","CHI @ NYL",1022500059,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1923,420,0.2497,300,0.0574,0.0356,3.5555,2.37033333333333,2025-06-10 16:26:37.977644,9,"Angel Reese","Loss",0.2178,0.1452,-0.2178,-0.1452,"FPTS Team_Angel Reese_2025-06-10"
2025-06-10,"FanDuel","CHI @ NYL",1022500059,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.125,700,0.1696,490,0.0446,0.0255,2.5492,1.69946666666667,2025-06-10 20:26:38.504923,17,"Natasha Cloud","Loss",0.4562,0.30413333333334,-0.4562,-0.30413333333334,"FPTS Team_Natasha Cloud_2025-06-10"
2025-06-10,"FanDuel","CHI @ NYL",1022500059,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1696,490,0.0363,0.0209,2.093,1.39533333333333,2025-06-10 13:56:36.747652,4,"Natasha Cloud","Loss",0.5323,0.35486666666666,-0.5323,-0.35486666666666,"FPTS Team_Natasha Cloud_2025-06-10"
2025-06-10,"FanDuel","CHI @ NYL",1022500059,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1429,600,0.1696,490,0.0268,0.0156,1.5607,1.04046666666667,2025-06-10 12:26:55.997156,1,"Natasha Cloud","Loss",1.5607,1.04046666666667,-1.5607,-1.04046666666667,"FPTS Team_Natasha Cloud_2025-06-10"
2025-06-10,"FanDuel","CHI @ NYL",1022500059,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1874,434,0.0541,0.0312,3.1209,2.0806,2025-06-10 23:56:39.829169,1,"Nyara Sabally","Win",3.1209,2.0806,20.28585,13.5239,"FPTS Team_Nyara Sabally_2025-06-10"
2025-06-10,"FanDuel","CHI @ NYL",1022500059,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.125,700,0.1727,479,0.0477,0.0273,2.7258,1.8172,2025-06-10 23:56:39.829169,1,"Rebecca Allen","Loss",2.7258,1.8172,-2.7258,-1.8172,"FPTS Team_Rebecca Allen_2025-06-10"
2025-06-10,"Draft Kings","IND @ ATL",1022500058,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1053,850,0.1214,723,0.0162,0.009,0.9043,0.729274193548387,2025-06-10 12:26:55.997156,1,"Brionna Jones","Loss",0.45215,0.364637096774193,-0.45215,-0.364637096774193,"FPTS_Brionna Jones_2025-06-10"
2025-06-10,"ESPN","IND @ ATL",1022500058,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1053,850,0.1214,723,0.0162,0.009,0.9043,0.729274193548387,2025-06-10 12:26:55.997156,1,"Brionna Jones","Loss",0.45215,0.364637096774193,-0.45215,-0.364637096774193,"FPTS_Brionna Jones_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1,900,0.1214,723,0.0214,0.0119,1.1914,0.960806451612903,2025-06-10 13:56:36.747652,4,"Brionna Jones","Loss",0.2871,0.231532258064516,-0.2871,-0.231532258064516,"FPTS_Brionna Jones_2025-06-10"
2025-06-10,"Draft Kings","IND @ ATL",1022500058,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0714,1300,0.0836,1096,0.0122,0.0065,0.655,0.528225806451613,2025-06-10 12:26:55.997156,1,"Jordin Canada","Loss",0.655,0.528225806451613,-0.655,-0.528225806451613,"FPTS_Jordin Canada_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0667,1400,0.0836,1096,0.0169,0.0091,0.9067,0.731209677419355,2025-06-10 23:26:41.646757,23,"Jordin Canada","Loss",0.2517,0.202983870967742,-0.2517,-0.202983870967742,"FPTS_Jordin Canada_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0556,1700,0.0679,1373,0.0123,0.0065,0.6526,0.526290322580645,2025-06-10 12:26:55.997156,1,"Lexie Hull","Loss",0.6526,0.526290322580645,-0.6526,-0.526290322580645,"FPTS_Lexie Hull_2025-06-10"
2025-06-10,"Fanatics","IND @ ATL",1022500058,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0588,1600,0.0711,1306,0.0123,0.0065,0.6541,0.5275,2025-06-10 13:26:42.303267,2,"Lexie Hull","Loss",0.00150000000000006,0.00120967741935496,-0.00150000000000006,-0.00120967741935496,"FPTS_Lexie Hull_2025-06-10"
2025-06-10,"MGM","IND @ ATL",1022500058,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0556,1700,0.0711,1306,0.0156,0.0082,0.8248,0.665161290322581,2025-06-10 18:56:38.429339,13,"Lexie Hull","Loss",0.1707,0.137661290322581,-0.1707,-0.137661290322581,"FPTS_Lexie Hull_2025-06-10"
2025-06-10,"Fanatics","IND @ ATL",1022500058,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0526,1800,0.0682,1366,0.0156,0.0082,0.8224,0.663225806451613,2025-06-10 13:26:42.303267,1,"Sydney Colson","Loss",0.8224,0.663225806451613,-0.8224,-0.663225806451613,"FPTS_Sydney Colson_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1667,500,0.2178,359,0.0512,0.0307,3.0707,2.04713333333333,2025-06-10 13:56:36.747652,4,"Brionna Jones","Win",0.4993,0.33286666666666,2.4965,1.6643333333333,"FPTS Team_Brionna Jones_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1754,470,0.2178,359,0.0424,0.0257,2.5714,1.71426666666667,2025-06-10 12:56:36.757577,2,"Brionna Jones","Win",0.5673,0.3782,2.66631,1.77754,"FPTS Team_Brionna Jones_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1852,440,0.2178,359,0.0327,0.02,2.0041,1.33606666666667,2025-06-10 12:26:55.997156,1,"Brionna Jones","Win",2.0041,1.33606666666667,8.81804,5.87869333333335,"FPTS Team_Brionna Jones_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1111,800,0.1499,567,0.0388,0.0218,2.1844,1.45626666666667,2025-06-10 23:26:41.646757,13,"Jordin Canada","Loss",0.6086,0.40573333333334,-0.6086,-0.40573333333334,"FPTS Team_Jordin Canada_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.125,700,0.1499,567,0.0249,0.0143,1.4254,0.950266666666667,2025-06-10 12:26:55.997156,1,"Jordin Canada","Loss",1.4254,0.950266666666667,-1.4254,-0.950266666666667,"FPTS Team_Jordin Canada_2025-06-10"
2025-06-10,"MGM","IND @ ATL",1022500058,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.125,700,0.1526,555,0.0276,0.0158,1.5758,1.05053333333333,2025-06-10 18:56:38.429339,4,"Jordin Canada","Loss",0.1504,0.100266666666663,-0.1504,-0.100266666666663,"FPTS Team_Jordin Canada_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.125,700,0.1534,552,0.0284,0.0162,1.6229,1.08193333333333,2025-06-10 22:26:39.527118,21,"Lexie Hull","Loss",0.1679,0.11193333333333,-0.1679,-0.11193333333333,"FPTS Team_Lexie Hull_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1534,552,0.0201,0.0116,1.1577,0.7718,2025-06-10 12:26:55.997156,1,"Lexie Hull","Loss",1.1577,0.7718,-1.1577,-0.7718,"FPTS Team_Lexie Hull_2025-06-10"
2025-06-10,"MGM","IND @ ATL",1022500058,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1586,531,0.0252,0.0146,1.455,0.97,2025-06-10 18:56:38.429339,14,"Lexie Hull","Loss",0.2973,0.1982,-0.2973,-0.1982,"FPTS Team_Lexie Hull_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1457,586,0.0123,0.0071,0.7125,0.475,2025-06-10 12:26:55.997156,1,"Sydney Colson","Loss",0.7125,0.475,-0.7125,-0.475,"FPTS Team_Sydney Colson_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.125,700,0.1457,586,0.0207,0.0118,1.1819,0.787933333333333,2025-06-10 18:56:38.429339,14,"Sydney Colson","Loss",0.4694,0.312933333333333,-0.4694,-0.312933333333333,"FPTS Team_Sydney Colson_2025-06-10"
2025-06-10,"FanDuel","IND @ ATL",1022500058,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4237,136,0.4425,126,0.0188,0.0163,0.8149,0.684789915966386,2025-06-10 12:26:55.997156,1,"1Q_IND","Win",0.8149,0.684789915966386,1.108264,0.931314285714285,"FTTS_1Q_IND_2025-06-10"
2025-06-11,"FanDuel","DAL @ PHX",1022500061,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0952,950,0.1069,835,0.0117,0.0065,0.647,0.521774193548387,2025-06-11 18:56:40.591269,1,"Paige Bueckers","Loss",0.647,0.521774193548387,-0.647,-0.521774193548387,"FPTS_Paige Bueckers_2025-06-11"
2025-06-11,"FanDuel","DAL @ PHX",1022500061,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1538,550,0.1712,484,0.0174,0.0103,1.0262,0.684133333333333,2025-06-12 01:56:38.488274,1,"Monique Akoa Makani","Loss",1.0262,0.684133333333333,-1.0262,-0.684133333333333,"FPTS Team_Monique Akoa Makani_2025-06-11"
2025-06-11,"MGM","DAL @ PHX",1022500061,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2105,375,0.2205,354,0.01,0.0063,0.6318,0.4212,2025-06-11 14:26:37.292084,1,"Paige Bueckers","Loss",0.6318,0.4212,-0.6318,-0.4212,"FPTS Team_Paige Bueckers_2025-06-11"
2025-06-11,"FanDuel","DAL @ PHX",1022500061,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1429,600,0.1612,520,0.0183,0.0107,1.069,0.712666666666667,2025-06-11 15:56:25.976867,1,"Sami Whitcomb","Win",1.069,0.712666666666667,6.414,4.276,"FPTS Team_Sami Whitcomb_2025-06-11"
2025-06-11,"FanDuel","DAL @ PHX",1022500061,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.505,-102,0.5226,-109,0.0176,0.0178,0.8902,0.748067226890756,2025-06-11 17:56:39.720261,1,"1Q_DAL","Win",0.8902,0.748067226890756,0.872745098039216,0.733399242049761,"FTTS_1Q_DAL_2025-06-11"
2025-06-11,"FanDuel","DAL @ PHX",1022500061,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.5,100,0.5226,-109,0.0226,0.0226,1.129,0.948739495798319,2025-06-12 00:26:39.895875,14,"1Q_DAL","Win",0.2388,0.200672268907563,0.2388,0.200672268907563,"FTTS_1Q_DAL_2025-06-11"
2025-06-11,"ESPN","LAS @ LVA",1022500060,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.1103,807,0.0193,0.0106,1.0638,0.857903225806452,2025-06-11 12:26:56.249396,1,"Kelsey Plum","Loss",0.5319,0.428951612903226,-0.5319,-0.428951612903226,"FPTS_Kelsey Plum_2025-06-11"
2025-06-11,"FanDuel","LAS @ LVA",1022500060,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.1103,807,0.0193,0.0106,1.0638,0.857903225806452,2025-06-11 12:26:56.249396,1,"Kelsey Plum","Loss",0.5319,0.428951612903226,-0.5319,-0.428951612903226,"FPTS_Kelsey Plum_2025-06-11"
2025-06-11,"FanDuel","LAS @ LVA",1022500060,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0833,1100,0.1103,807,0.0269,0.0147,1.4682,1.18403225806452,2025-06-12 01:26:39.705098,23,"Kelsey Plum","Loss",0.4044,0.326129032258068,-0.4044,-0.326129032258068,"FPTS_Kelsey Plum_2025-06-11"
2025-06-11,"FanDuel","LAS @ LVA",1022500060,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0667,1400,0.0814,1129,0.0147,0.0079,0.7882,0.635645161290323,2025-06-11 12:26:56.249396,1,"Odyssey Sims","Loss",0.7882,0.635645161290323,-0.7882,-0.635645161290323,"FPTS_Odyssey Sims_2025-06-11"
2025-06-11,"FanDuel","LAS @ LVA",1022500060,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0714,1300,0.0985,916,0.027,0.0146,1.4561,1.17427419354839,2025-06-12 01:26:39.705098,23,"Rickea Jackson","Loss",0.2889,0.232983870967745,-0.2889,-0.232983870967745,"FPTS_Rickea Jackson_2025-06-11"
2025-06-11,"FanDuel","LAS @ LVA",1022500060,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0769,1200,0.0985,916,0.0215,0.0117,1.1672,0.941290322580645,2025-06-11 15:26:28.593421,7,"Rickea Jackson","Loss",0.1559,0.125725806451613,-0.1559,-0.125725806451613,"FPTS_Rickea Jackson_2025-06-11"
2025-06-11,"Fanatics","LAS @ LVA",1022500060,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0833,1100,0.1019,882,0.0185,0.0101,1.0113,0.815564516129032,2025-06-11 12:26:56.249396,1,"Rickea Jackson","Loss",1.0113,0.815564516129032,-1.0113,-0.815564516129032,"FPTS_Rickea Jackson_2025-06-11"
2025-06-11,"FanDuel","LAS @ LVA",1022500060,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1429,600,0.1711,484,0.0283,0.0165,1.65,1.1,2025-06-11 12:26:56.249396,1,"Chelsea Gray","Loss",1.65,1.1,-1.65,-1.1,"FPTS Team_Chelsea Gray_2025-06-11"
