"game_date","game","shot_type","team_abbreviation","shot_team","run_timestamp_utc","site","prob_model","line_model","prob","line","edge","kelly","units","units_standardized"
2026-06-02,"CHI @ WAS","two point field goal","CHI","CHI two point field goal",2026-06-02 21:22:01.725794,"dk",0.412,143,0.4762,110,-0.0642,-0.0613,-3.0643,-2.393984375
2026-06-02,"PDX @ GSV","two point field goal","PDX","PDX two point field goal",2026-06-02 21:22:01.725794,"dk",0.3533,183,0.4082,145,-0.0548,-0.0463,-2.3159,-1.809296875
2026-06-02,"PDX @ GSV","two point field goal","GSV","GSV two point field goal",2026-06-02 21:22:01.725794,"dk",0.3576,180,0.4082,145,-0.0506,-0.0427,-2.1371,-1.669609375
2026-06-02,"LVA @ LAS","two point field goal","LVA","LVA two point field goal",2026-06-02 21:22:01.725794,"dk",0.3859,159,0.4762,110,-0.0903,-0.0862,-4.3076,-3.3653125
2026-06-02,"LVA @ LAS","two point field goal","LAS","LAS two point field goal",2026-06-02 21:22:01.725794,"dk",0.3724,169,0.4,150,-0.0276,-0.023,-1.1518,-0.89984375
2026-06-02,"CON @ ATL","three point field goal","CON","CON three point field goal",2026-06-02 21:52:04.110873,"dk",0.1188,742,0.1429,600,-0.0241,-0.0141,-0.7025,-0.548828125
2026-06-02,"CON @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-02 21:52:04.110873,"dk",0.1272,686,0.1538,550,-0.0267,-0.0158,-0.7885,-0.616015625
2026-06-02,"CHI @ WAS","three point field goal","WAS","WAS three point field goal",2026-06-02 21:52:04.110873,"dk",0.1157,764,0.1176,750,-0.0019,-0.0011,-0.0552,-0.043125
2026-06-02,"CHI @ WAS","three point field goal","CHI","CHI three point field goal",2026-06-02 21:52:04.110873,"dk",0.1073,832,0.1905,425,-0.0831,-0.0513,-2.5672,-2.005625
2026-06-02,"PDX @ GSV","three point field goal","PDX","PDX three point field goal",2026-06-02 21:52:04.110873,"dk",0.1402,613,0.1739,475,-0.0337,-0.0204,-1.0209,-0.797578125
2026-06-02,"PDX @ GSV","three point field goal","GSV","GSV three point field goal",2026-06-02 21:52:04.110873,"dk",0.1489,572,0.2,400,-0.0511,-0.0319,-1.5965,-1.247265625
2026-06-02,"LVA @ LAS","three point field goal","LVA","LVA three point field goal",2026-06-02 21:52:04.110873,"dk",0.1152,768,0.1538,550,-0.0387,-0.0228,-1.1424,-0.8925
2026-06-02,"LVA @ LAS","three point field goal","LAS","LAS three point field goal",2026-06-02 21:52:04.110873,"dk",0.1265,690,0.1667,500,-0.0401,-0.0241,-1.2043,-0.940859375
2026-06-02,"CON @ ATL","two point field goal","CON","CON two point field goal",2026-06-02 21:52:04.110873,"dk",0.4106,144,0.5,100,-0.0894,-0.0894,-4.4707,-3.492734375
2026-06-02,"CON @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-02 21:52:04.110873,"dk",0.3435,191,0.4,150,-0.0565,-0.0471,-2.3548,-1.8396875
2026-06-02,"CHI @ WAS","two point field goal","WAS","WAS two point field goal",2026-06-02 21:52:04.110873,"dk",0.365,174,0.4167,140,-0.0517,-0.0443,-2.2158,-1.73109375
2026-06-02,"CHI @ WAS","two point field goal","CHI","CHI two point field goal",2026-06-02 21:52:04.110873,"dk",0.412,143,0.4762,110,-0.0642,-0.0613,-3.0643,-2.393984375
2026-06-02,"PDX @ GSV","two point field goal","PDX","PDX two point field goal",2026-06-02 21:52:04.110873,"dk",0.3533,183,0.4082,145,-0.0548,-0.0463,-2.3159,-1.809296875
2026-06-02,"PDX @ GSV","two point field goal","GSV","GSV two point field goal",2026-06-02 21:52:04.110873,"dk",0.3576,180,0.4082,145,-0.0506,-0.0427,-2.1371,-1.669609375
2026-06-02,"LVA @ LAS","two point field goal","LVA","LVA two point field goal",2026-06-02 21:52:04.110873,"dk",0.3859,159,0.4762,110,-0.0903,-0.0862,-4.3076,-3.3653125
2026-06-02,"LVA @ LAS","two point field goal","LAS","LAS two point field goal",2026-06-02 21:52:04.110873,"dk",0.3724,169,0.4,150,-0.0276,-0.023,-1.1518,-0.89984375
2026-06-02,"CON @ ATL","three point field goal","CON","CON three point field goal",2026-06-02 22:22:37.180014,"dk",0.1188,742,0.1429,600,-0.0241,-0.0141,-0.7025,-0.548828125
2026-06-02,"CON @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-02 22:22:37.180014,"dk",0.1272,686,0.1538,550,-0.0267,-0.0158,-0.7885,-0.616015625
2026-06-02,"CHI @ WAS","three point field goal","WAS","WAS three point field goal",2026-06-02 22:22:37.180014,"dk",0.1157,764,0.1176,750,-0.0019,-0.0011,-0.0552,-0.043125
2026-06-02,"CHI @ WAS","three point field goal","CHI","CHI three point field goal",2026-06-02 22:22:37.180014,"dk",0.1073,832,0.1905,425,-0.0831,-0.0513,-2.5672,-2.005625
2026-06-02,"PDX @ GSV","three point field goal","PDX","PDX three point field goal",2026-06-02 22:22:37.180014,"dk",0.1402,613,0.1739,475,-0.0337,-0.0204,-1.0209,-0.797578125
2026-06-02,"PDX @ GSV","three point field goal","GSV","GSV three point field goal",2026-06-02 22:22:37.180014,"dk",0.1489,572,0.2,400,-0.0511,-0.0319,-1.5965,-1.247265625
2026-06-02,"LVA @ LAS","three point field goal","LVA","LVA three point field goal",2026-06-02 22:22:37.180014,"dk",0.1152,768,0.1538,550,-0.0387,-0.0228,-1.1424,-0.8925
2026-06-02,"LVA @ LAS","three point field goal","LAS","LAS three point field goal",2026-06-02 22:22:37.180014,"dk",0.1265,690,0.1667,500,-0.0401,-0.0241,-1.2043,-0.940859375
2026-06-02,"CON @ ATL","two point field goal","CON","CON two point field goal",2026-06-02 22:22:37.180014,"dk",0.4106,144,0.5,100,-0.0894,-0.0894,-4.4707,-3.492734375
2026-06-02,"CON @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-02 22:22:37.180014,"dk",0.3435,191,0.4,150,-0.0565,-0.0471,-2.3548,-1.8396875
2026-06-02,"CHI @ WAS","two point field goal","WAS","WAS two point field goal",2026-06-02 22:22:37.180014,"dk",0.365,174,0.4167,140,-0.0517,-0.0443,-2.2158,-1.73109375
2026-06-02,"CHI @ WAS","two point field goal","CHI","CHI two point field goal",2026-06-02 22:22:37.180014,"dk",0.412,143,0.4762,110,-0.0642,-0.0613,-3.0643,-2.393984375
2026-06-02,"PDX @ GSV","two point field goal","PDX","PDX two point field goal",2026-06-02 22:22:37.180014,"dk",0.3533,183,0.4082,145,-0.0548,-0.0463,-2.3159,-1.809296875
2026-06-02,"PDX @ GSV","two point field goal","GSV","GSV two point field goal",2026-06-02 22:22:37.180014,"dk",0.3576,180,0.4082,145,-0.0506,-0.0427,-2.1371,-1.669609375
2026-06-02,"LVA @ LAS","two point field goal","LVA","LVA two point field goal",2026-06-02 22:22:37.180014,"dk",0.3859,159,0.4762,110,-0.0903,-0.0862,-4.3076,-3.3653125
2026-06-02,"LVA @ LAS","two point field goal","LAS","LAS two point field goal",2026-06-02 22:22:37.180014,"dk",0.3724,169,0.4,150,-0.0276,-0.023,-1.1518,-0.89984375
2026-06-02,"CON @ ATL","three point field goal","CON","CON three point field goal",2026-06-02 22:52:14.741529,"dk",0.1188,742,0.1429,600,-0.0241,-0.0141,-0.7025,-0.548828125
2026-06-02,"CON @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-02 22:52:14.741529,"dk",0.1272,686,0.1538,550,-0.0267,-0.0158,-0.7885,-0.616015625
2026-06-02,"CHI @ WAS","three point field goal","WAS","WAS three point field goal",2026-06-02 22:52:14.741529,"dk",0.1157,764,0.1176,750,-0.0019,-0.0011,-0.0552,-0.043125
2026-06-02,"CHI @ WAS","three point field goal","CHI","CHI three point field goal",2026-06-02 22:52:14.741529,"dk",0.1073,832,0.1905,425,-0.0831,-0.0513,-2.5672,-2.005625
2026-06-02,"PDX @ GSV","three point field goal","PDX","PDX three point field goal",2026-06-02 22:52:14.741529,"dk",0.1402,613,0.1739,475,-0.0337,-0.0204,-1.0209,-0.797578125
2026-06-02,"PDX @ GSV","three point field goal","GSV","GSV three point field goal",2026-06-02 22:52:14.741529,"dk",0.1489,572,0.2,400,-0.0511,-0.0319,-1.5965,-1.247265625
2026-06-02,"LVA @ LAS","three point field goal","LVA","LVA three point field goal",2026-06-02 22:52:14.741529,"dk",0.1152,768,0.1538,550,-0.0387,-0.0228,-1.1424,-0.8925
2026-06-02,"LVA @ LAS","three point field goal","LAS","LAS three point field goal",2026-06-02 22:52:14.741529,"dk",0.1265,690,0.1667,500,-0.0401,-0.0241,-1.2043,-0.940859375
2026-06-02,"CON @ ATL","two point field goal","CON","CON two point field goal",2026-06-02 22:52:14.741529,"dk",0.4106,144,0.5,100,-0.0894,-0.0894,-4.4707,-3.492734375
2026-06-02,"CON @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-02 22:52:14.741529,"dk",0.3435,191,0.4,150,-0.0565,-0.0471,-2.3548,-1.8396875
2026-06-02,"CHI @ WAS","two point field goal","WAS","WAS two point field goal",2026-06-02 22:52:14.741529,"dk",0.365,174,0.4167,140,-0.0517,-0.0443,-2.2158,-1.73109375
2026-06-02,"CHI @ WAS","two point field goal","CHI","CHI two point field goal",2026-06-02 22:52:14.741529,"dk",0.412,143,0.4762,110,-0.0642,-0.0613,-3.0643,-2.393984375
2026-06-02,"PDX @ GSV","two point field goal","PDX","PDX two point field goal",2026-06-02 22:52:14.741529,"dk",0.3533,183,0.4082,145,-0.0548,-0.0463,-2.3159,-1.809296875
2026-06-02,"PDX @ GSV","two point field goal","GSV","GSV two point field goal",2026-06-02 22:52:14.741529,"dk",0.3576,180,0.4082,145,-0.0506,-0.0427,-2.1371,-1.669609375
2026-06-02,"LVA @ LAS","two point field goal","LVA","LVA two point field goal",2026-06-02 22:52:14.741529,"dk",0.3859,159,0.4762,110,-0.0903,-0.0862,-4.3076,-3.3653125
2026-06-02,"LVA @ LAS","two point field goal","LAS","LAS two point field goal",2026-06-02 22:52:14.741529,"dk",0.3724,169,0.4,150,-0.0276,-0.023,-1.1518,-0.89984375
2026-06-02,"CON @ ATL","three point field goal","CON","CON three point field goal",2026-06-02 23:22:35.710654,"dk",0.1188,742,0.1429,600,-0.0241,-0.0141,-0.7025,-0.548828125
2026-06-02,"CON @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-02 23:22:35.710654,"dk",0.1272,686,0.1538,550,-0.0267,-0.0158,-0.7885,-0.616015625
2026-06-02,"CHI @ WAS","three point field goal","WAS","WAS three point field goal",2026-06-02 23:22:35.710654,"dk",0.1157,764,0.1176,750,-0.0019,-0.0011,-0.0552,-0.043125
2026-06-02,"CHI @ WAS","three point field goal","CHI","CHI three point field goal",2026-06-02 23:22:35.710654,"dk",0.1073,832,0.1905,425,-0.0831,-0.0513,-2.5672,-2.005625
2026-06-02,"PDX @ GSV","three point field goal","PDX","PDX three point field goal",2026-06-02 23:22:35.710654,"dk",0.1402,613,0.1739,475,-0.0337,-0.0204,-1.0209,-0.797578125
2026-06-02,"PDX @ GSV","three point field goal","GSV","GSV three point field goal",2026-06-02 23:22:35.710654,"dk",0.1489,572,0.2,400,-0.0511,-0.0319,-1.5965,-1.247265625
2026-06-02,"LVA @ LAS","three point field goal","LVA","LVA three point field goal",2026-06-02 23:22:35.710654,"dk",0.1152,768,0.1538,550,-0.0387,-0.0228,-1.1424,-0.8925
2026-06-02,"LVA @ LAS","three point field goal","LAS","LAS three point field goal",2026-06-02 23:22:35.710654,"dk",0.1265,690,0.1667,500,-0.0401,-0.0241,-1.2043,-0.940859375
2026-06-02,"CON @ ATL","two point field goal","CON","CON two point field goal",2026-06-02 23:22:35.710654,"dk",0.4106,144,0.5,100,-0.0894,-0.0894,-4.4707,-3.492734375
2026-06-02,"CON @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-02 23:22:35.710654,"dk",0.3435,191,0.4,150,-0.0565,-0.0471,-2.3548,-1.8396875
2026-06-02,"CHI @ WAS","two point field goal","WAS","WAS two point field goal",2026-06-02 23:22:35.710654,"dk",0.365,174,0.4167,140,-0.0517,-0.0443,-2.2158,-1.73109375
2026-06-02,"CHI @ WAS","two point field goal","CHI","CHI two point field goal",2026-06-02 23:22:35.710654,"dk",0.412,143,0.4762,110,-0.0642,-0.0613,-3.0643,-2.393984375
2026-06-02,"PDX @ GSV","two point field goal","PDX","PDX two point field goal",2026-06-02 23:22:35.710654,"dk",0.3533,183,0.4082,145,-0.0548,-0.0463,-2.3159,-1.809296875
2026-06-02,"PDX @ GSV","two point field goal","GSV","GSV two point field goal",2026-06-02 23:22:35.710654,"dk",0.3576,180,0.4082,145,-0.0506,-0.0427,-2.1371,-1.669609375
2026-06-02,"LVA @ LAS","two point field goal","LVA","LVA two point field goal",2026-06-02 23:22:35.710654,"dk",0.3859,159,0.4762,110,-0.0903,-0.0862,-4.3076,-3.3653125
2026-06-02,"LVA @ LAS","two point field goal","LAS","LAS two point field goal",2026-06-02 23:22:35.710654,"dk",0.3724,169,0.4,150,-0.0276,-0.023,-1.1518,-0.89984375
2026-06-02,"PDX @ GSV","three point field goal","PDX","PDX three point field goal",2026-06-02 23:52:26.943135,"dk",0.1402,613,0.1739,475,-0.0337,-0.0204,-1.0209,-0.797578125
2026-06-02,"PDX @ GSV","three point field goal","GSV","GSV three point field goal",2026-06-02 23:52:26.943135,"dk",0.1489,572,0.2,400,-0.0511,-0.0319,-1.5965,-1.247265625
2026-06-02,"LVA @ LAS","three point field goal","LVA","LVA three point field goal",2026-06-02 23:52:26.943135,"dk",0.1152,768,0.1538,550,-0.0387,-0.0228,-1.1424,-0.8925
2026-06-02,"LVA @ LAS","three point field goal","LAS","LAS three point field goal",2026-06-02 23:52:26.943135,"dk",0.1265,690,0.1667,500,-0.0401,-0.0241,-1.2043,-0.940859375
2026-06-02,"PDX @ GSV","two point field goal","PDX","PDX two point field goal",2026-06-02 23:52:26.943135,"dk",0.3533,183,0.4082,145,-0.0548,-0.0463,-2.3159,-1.809296875
2026-06-02,"PDX @ GSV","two point field goal","GSV","GSV two point field goal",2026-06-02 23:52:26.943135,"dk",0.3576,180,0.4082,145,-0.0506,-0.0427,-2.1371,-1.669609375
2026-06-02,"LVA @ LAS","two point field goal","LVA","LVA two point field goal",2026-06-02 23:52:26.943135,"dk",0.3859,159,0.4762,110,-0.0903,-0.0862,-4.3076,-3.3653125
2026-06-02,"LVA @ LAS","two point field goal","LAS","LAS two point field goal",2026-06-02 23:52:26.943135,"dk",0.3724,169,0.4,150,-0.0276,-0.023,-1.1518,-0.89984375
2026-06-02,"PDX @ GSV","three point field goal","PDX","PDX three point field goal",2026-06-03 00:22:29.347354,"dk",0.1402,613,0.1739,475,-0.0337,-0.0204,-1.0209,-0.797578125
2026-06-02,"PDX @ GSV","three point field goal","GSV","GSV three point field goal",2026-06-03 00:22:29.347354,"dk",0.1489,572,0.2,400,-0.0511,-0.0319,-1.5965,-1.247265625
2026-06-02,"LVA @ LAS","three point field goal","LVA","LVA three point field goal",2026-06-03 00:22:29.347354,"dk",0.1152,768,0.1538,550,-0.0387,-0.0228,-1.1424,-0.8925
2026-06-02,"LVA @ LAS","three point field goal","LAS","LAS three point field goal",2026-06-03 00:22:29.347354,"dk",0.1265,690,0.1667,500,-0.0401,-0.0241,-1.2043,-0.940859375
2026-06-02,"PDX @ GSV","two point field goal","PDX","PDX two point field goal",2026-06-03 00:22:29.347354,"dk",0.3533,183,0.4082,145,-0.0548,-0.0463,-2.3159,-1.809296875
2026-06-02,"PDX @ GSV","two point field goal","GSV","GSV two point field goal",2026-06-03 00:22:29.347354,"dk",0.3576,180,0.4082,145,-0.0506,-0.0427,-2.1371,-1.669609375
2026-06-02,"LVA @ LAS","two point field goal","LVA","LVA two point field goal",2026-06-03 00:22:29.347354,"dk",0.3859,159,0.4762,110,-0.0903,-0.0862,-4.3076,-3.3653125
2026-06-02,"LVA @ LAS","two point field goal","LAS","LAS two point field goal",2026-06-03 00:22:29.347354,"dk",0.3724,169,0.4,150,-0.0276,-0.023,-1.1518,-0.89984375
2026-06-02,"PDX @ GSV","three point field goal","PDX","PDX three point field goal",2026-06-03 00:52:16.600431,"dk",0.1402,613,0.1739,475,-0.0337,-0.0204,-1.0209,-0.797578125
2026-06-02,"PDX @ GSV","three point field goal","GSV","GSV three point field goal",2026-06-03 00:52:16.600431,"dk",0.1489,572,0.2,400,-0.0511,-0.0319,-1.5965,-1.247265625
2026-06-02,"LVA @ LAS","three point field goal","LVA","LVA three point field goal",2026-06-03 00:52:16.600431,"dk",0.1152,768,0.1538,550,-0.0387,-0.0228,-1.1424,-0.8925
2026-06-02,"LVA @ LAS","three point field goal","LAS","LAS three point field goal",2026-06-03 00:52:16.600431,"dk",0.1265,690,0.1667,500,-0.0401,-0.0241,-1.2043,-0.940859375
2026-06-02,"PDX @ GSV","two point field goal","PDX","PDX two point field goal",2026-06-03 00:52:16.600431,"dk",0.3533,183,0.4082,145,-0.0548,-0.0463,-2.3159,-1.809296875
2026-06-02,"PDX @ GSV","two point field goal","GSV","GSV two point field goal",2026-06-03 00:52:16.600431,"dk",0.3576,180,0.4082,145,-0.0506,-0.0427,-2.1371,-1.669609375
2026-06-02,"LVA @ LAS","two point field goal","LVA","LVA two point field goal",2026-06-03 00:52:16.600431,"dk",0.3859,159,0.4762,110,-0.0903,-0.0862,-4.3076,-3.3653125
2026-06-02,"LVA @ LAS","two point field goal","LAS","LAS two point field goal",2026-06-03 00:52:16.600431,"dk",0.3724,169,0.4,150,-0.0276,-0.023,-1.1518,-0.89984375
2026-06-02,"PDX @ GSV","three point field goal","PDX","PDX three point field goal",2026-06-03 01:22:43.705234,"dk",0.1402,613,0.1739,475,-0.0337,-0.0204,-1.0209,-0.797578125
2026-06-02,"PDX @ GSV","three point field goal","GSV","GSV three point field goal",2026-06-03 01:22:43.705234,"dk",0.1489,572,0.2,400,-0.0511,-0.0319,-1.5965,-1.247265625
2026-06-02,"LVA @ LAS","three point field goal","LVA","LVA three point field goal",2026-06-03 01:22:43.705234,"dk",0.1152,768,0.1538,550,-0.0387,-0.0228,-1.1424,-0.8925
2026-06-02,"LVA @ LAS","three point field goal","LAS","LAS three point field goal",2026-06-03 01:22:43.705234,"dk",0.1265,690,0.1667,500,-0.0401,-0.0241,-1.2043,-0.940859375
2026-06-02,"PDX @ GSV","two point field goal","PDX","PDX two point field goal",2026-06-03 01:22:43.705234,"dk",0.3533,183,0.4082,145,-0.0548,-0.0463,-2.3159,-1.809296875
2026-06-02,"PDX @ GSV","two point field goal","GSV","GSV two point field goal",2026-06-03 01:22:43.705234,"dk",0.3576,180,0.4082,145,-0.0506,-0.0427,-2.1371,-1.669609375
2026-06-02,"LVA @ LAS","two point field goal","LVA","LVA two point field goal",2026-06-03 01:22:43.705234,"dk",0.3859,159,0.4762,110,-0.0903,-0.0862,-4.3076,-3.3653125
2026-06-02,"LVA @ LAS","two point field goal","LAS","LAS two point field goal",2026-06-03 01:22:43.705234,"dk",0.3724,169,0.4,150,-0.0276,-0.023,-1.1518,-0.89984375
2026-06-02,"PDX @ GSV","three point field goal","PDX","PDX three point field goal",2026-06-03 01:51:53.68547,"dk",0.1402,613,0.1739,475,-0.0337,-0.0204,-1.0209,-0.797578125
2026-06-02,"PDX @ GSV","three point field goal","GSV","GSV three point field goal",2026-06-03 01:51:53.68547,"dk",0.1489,572,0.2,400,-0.0511,-0.0319,-1.5965,-1.247265625
2026-06-02,"LVA @ LAS","three point field goal","LVA","LVA three point field goal",2026-06-03 01:51:53.68547,"dk",0.1152,768,0.1538,550,-0.0387,-0.0228,-1.1424,-0.8925
2026-06-02,"LVA @ LAS","three point field goal","LAS","LAS three point field goal",2026-06-03 01:51:53.68547,"dk",0.1265,690,0.1667,500,-0.0401,-0.0241,-1.2043,-0.940859375
2026-06-02,"PDX @ GSV","two point field goal","PDX","PDX two point field goal",2026-06-03 01:51:53.68547,"dk",0.3533,183,0.4082,145,-0.0548,-0.0463,-2.3159,-1.809296875
2026-06-02,"PDX @ GSV","two point field goal","GSV","GSV two point field goal",2026-06-03 01:51:53.68547,"dk",0.3576,180,0.4082,145,-0.0506,-0.0427,-2.1371,-1.669609375
2026-06-02,"LVA @ LAS","two point field goal","LVA","LVA two point field goal",2026-06-03 01:51:53.68547,"dk",0.3859,159,0.4762,110,-0.0903,-0.0862,-4.3076,-3.3653125
2026-06-02,"LVA @ LAS","two point field goal","LAS","LAS two point field goal",2026-06-03 01:51:53.68547,"dk",0.3724,169,0.4,150,-0.0276,-0.023,-1.1518,-0.89984375
2026-06-02,"PDX @ GSV","three point field goal","PDX","PDX three point field goal",2026-06-03 02:22:46.955738,"dk",0.1402,613,0.1739,475,-0.0337,-0.0204,-1.0209,-0.797578125
2026-06-02,"PDX @ GSV","three point field goal","GSV","GSV three point field goal",2026-06-03 02:22:46.955738,"dk",0.1489,572,0.2,400,-0.0511,-0.0319,-1.5965,-1.247265625
2026-06-02,"LVA @ LAS","three point field goal","LVA","LVA three point field goal",2026-06-03 02:22:46.955738,"dk",0.1152,768,0.1538,550,-0.0387,-0.0228,-1.1424,-0.8925
2026-06-02,"LVA @ LAS","three point field goal","LAS","LAS three point field goal",2026-06-03 02:22:46.955738,"dk",0.1265,690,0.1667,500,-0.0401,-0.0241,-1.2043,-0.940859375
2026-06-02,"PDX @ GSV","two point field goal","PDX","PDX two point field goal",2026-06-03 02:22:46.955738,"dk",0.3533,183,0.4082,145,-0.0548,-0.0463,-2.3159,-1.809296875
2026-06-02,"PDX @ GSV","two point field goal","GSV","GSV two point field goal",2026-06-03 02:22:46.955738,"dk",0.3576,180,0.4082,145,-0.0506,-0.0427,-2.1371,-1.669609375
2026-06-02,"LVA @ LAS","two point field goal","LVA","LVA two point field goal",2026-06-03 02:22:46.955738,"dk",0.3859,159,0.4762,110,-0.0903,-0.0862,-4.3076,-3.3653125
2026-06-02,"LVA @ LAS","two point field goal","LAS","LAS two point field goal",2026-06-03 02:22:46.955738,"dk",0.3724,169,0.4,150,-0.0276,-0.023,-1.1518,-0.89984375
2026-06-03,"TOR @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-03 14:11:06.409151,"dk",0.1563,540,0.2174,360,-0.0611,-0.039,-1.9515,-1.524609375
2026-06-03,"TOR @ NYL","three point field goal","TOR","TOR three point field goal",2026-06-03 14:11:06.409151,"dk",0.1255,697,0.1818,450,-0.0563,-0.0344,-1.7214,-1.34484375
2026-06-03,"PHX @ SEA","three point field goal","PHX","PHX three point field goal",2026-06-03 14:11:06.409151,"dk",0.1166,758,0.2041,390,-0.0875,-0.055,-2.7483,-2.147109375
2026-06-03,"PHX @ SEA","three point field goal","SEA","SEA three point field goal",2026-06-03 14:11:06.409151,"dk",0.1241,706,0.1538,550,-0.0298,-0.0176,-0.8791,-0.686796875
2026-06-03,"TOR @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-03 14:11:06.409151,"dk",0.3735,168,0.4348,130,-0.0613,-0.0542,-2.7093,-2.116640625
2026-06-03,"TOR @ NYL","two point field goal","TOR","TOR two point field goal",2026-06-03 14:11:06.409151,"dk",0.3447,190,0.3509,185,-0.0062,-0.0048,-0.2383,-0.186171875
2026-06-03,"PHX @ SEA","two point field goal","PHX","PHX two point field goal",2026-06-03 14:11:06.409151,"dk",0.4199,138,0.4651,115,-0.0453,-0.0423,-2.1157,-1.652890625
2026-06-03,"PHX @ SEA","two point field goal","SEA","SEA two point field goal",2026-06-03 14:11:06.409151,"dk",0.3395,195,0.3704,170,-0.0309,-0.0245,-1.2268,-0.9584375
2026-06-03,"TOR @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-03 15:29:40.920246,"dk",0.1562,540,0.2174,360,-0.0611,-0.0391,-1.9531,-1.525859375
2026-06-03,"TOR @ NYL","three point field goal","TOR","TOR three point field goal",2026-06-03 15:29:40.920246,"dk",0.1255,697,0.1818,450,-0.0563,-0.0344,-1.72,-1.34375
2026-06-03,"PHX @ SEA","three point field goal","PHX","PHX three point field goal",2026-06-03 15:29:40.920246,"dk",0.1166,758,0.2041,390,-0.0875,-0.055,-2.7483,-2.147109375
2026-06-03,"PHX @ SEA","three point field goal","SEA","SEA three point field goal",2026-06-03 15:29:40.920246,"dk",0.1241,706,0.1538,550,-0.0298,-0.0176,-0.8791,-0.686796875
2026-06-03,"TOR @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-03 15:29:40.920246,"dk",0.3734,168,0.4348,130,-0.0614,-0.0543,-2.7147,-2.120859375
2026-06-03,"TOR @ NYL","two point field goal","TOR","TOR two point field goal",2026-06-03 15:29:40.920246,"dk",0.3448,190,0.3509,185,-0.0061,-0.0047,-0.2334,-0.18234375
2026-06-03,"PHX @ SEA","two point field goal","PHX","PHX two point field goal",2026-06-03 15:29:40.920246,"dk",0.4199,138,0.4651,115,-0.0453,-0.0423,-2.1157,-1.652890625
2026-06-03,"PHX @ SEA","two point field goal","SEA","SEA two point field goal",2026-06-03 15:29:40.920246,"dk",0.3395,195,0.3704,170,-0.0309,-0.0245,-1.2268,-0.9584375
2026-06-03,"TOR @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-03 15:50:54.454066,"dk",0.1562,540,0.2174,360,-0.0611,-0.0391,-1.9531,-1.525859375
2026-06-03,"TOR @ NYL","three point field goal","TOR","TOR three point field goal",2026-06-03 15:50:54.454066,"dk",0.1255,697,0.1818,450,-0.0563,-0.0344,-1.72,-1.34375
2026-06-03,"PHX @ SEA","three point field goal","PHX","PHX three point field goal",2026-06-03 15:50:54.454066,"dk",0.1166,758,0.2041,390,-0.0875,-0.055,-2.7483,-2.147109375
2026-06-03,"PHX @ SEA","three point field goal","SEA","SEA three point field goal",2026-06-03 15:50:54.454066,"dk",0.1241,706,0.1538,550,-0.0298,-0.0176,-0.8791,-0.686796875
2026-06-03,"TOR @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-03 15:50:54.454066,"dk",0.3734,168,0.4348,130,-0.0614,-0.0543,-2.7147,-2.120859375
2026-06-03,"TOR @ NYL","two point field goal","TOR","TOR two point field goal",2026-06-03 15:50:54.454066,"dk",0.3448,190,0.3509,185,-0.0061,-0.0047,-0.2334,-0.18234375
2026-06-03,"PHX @ SEA","two point field goal","PHX","PHX two point field goal",2026-06-03 15:50:54.454066,"dk",0.4199,138,0.4651,115,-0.0453,-0.0423,-2.1157,-1.652890625
2026-06-03,"PHX @ SEA","two point field goal","SEA","SEA two point field goal",2026-06-03 15:50:54.454066,"dk",0.3395,195,0.3704,170,-0.0309,-0.0245,-1.2268,-0.9584375
2026-06-03,"TOR @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-03 16:21:30.028293,"dk",0.1562,540,0.2174,360,-0.0611,-0.0391,-1.9531,-1.525859375
2026-06-03,"TOR @ NYL","three point field goal","TOR","TOR three point field goal",2026-06-03 16:21:30.028293,"dk",0.1255,697,0.1818,450,-0.0563,-0.0344,-1.72,-1.34375
2026-06-03,"PHX @ SEA","three point field goal","PHX","PHX three point field goal",2026-06-03 16:21:30.028293,"dk",0.1166,758,0.2041,390,-0.0875,-0.055,-2.7477,-2.146640625
2026-06-03,"PHX @ SEA","three point field goal","SEA","SEA three point field goal",2026-06-03 16:21:30.028293,"dk",0.1241,706,0.1538,550,-0.0298,-0.0176,-0.8798,-0.68734375
2026-06-03,"TOR @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-03 16:21:30.028293,"dk",0.3734,168,0.4348,130,-0.0614,-0.0543,-2.7147,-2.120859375
2026-06-03,"TOR @ NYL","two point field goal","TOR","TOR two point field goal",2026-06-03 16:21:30.028293,"dk",0.3448,190,0.3509,185,-0.0061,-0.0047,-0.2334,-0.18234375
