"game_date","game","shot_type","team_abbreviation","shot_team","run_timestamp_utc","site","prob_model","line_model","prob","line","edge","kelly","units","units_standardized"
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-06 19:51:33.905231,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-06 19:51:33.905231,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-06 20:21:33.014299,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-06 20:21:33.014299,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
2026-06-06,"WAS @ ATL","three point field goal","WAS","WAS three point field goal",2026-06-06 20:21:33.014299,"dk",0.1231,713,0.1333,650,-0.0103,-0.0059,-0.2959,-0.231171875
2026-06-06,"WAS @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-06 20:21:33.014299,"dk",0.1414,607,0.2,400,-0.0586,-0.0366,-1.8298,-1.42953125
2026-06-06,"IND @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-06 20:21:33.014299,"dk",0.1581,532,0.2,400,-0.0419,-0.0262,-1.3081,-1.021953125
2026-06-06,"IND @ NYL","three point field goal","IND","IND three point field goal",2026-06-06 20:21:33.014299,"dk",0.1288,676,0.1667,500,-0.0379,-0.0227,-1.1358,-0.88734375
2026-06-06,"GSV @ LVA","two point field goal","LVA","LVA two point field goal",2026-06-06 20:21:33.014299,"dk",0.3748,167,0.4255,135,-0.0508,-0.0442,-2.2089,-1.725703125
2026-06-06,"GSV @ LVA","two point field goal","GSV","GSV two point field goal",2026-06-06 20:21:33.014299,"dk",0.3566,180,0.4167,140,-0.0601,-0.0515,-2.5749,-2.011640625
2026-06-06,"WAS @ ATL","two point field goal","WAS","WAS two point field goal",2026-06-06 20:21:33.014299,"dk",0.3736,168,0.4348,130,-0.0612,-0.0541,-2.7065,-2.114453125
2026-06-06,"WAS @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-06 20:21:33.014299,"dk",0.3619,176,0.4255,135,-0.0636,-0.0554,-2.7696,-2.16375
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-06 20:21:33.014299,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-06 20:21:33.014299,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-06 20:51:33.535322,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-06 20:51:33.535322,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
2026-06-06,"WAS @ ATL","three point field goal","WAS","WAS three point field goal",2026-06-06 20:51:33.535322,"dk",0.1231,713,0.1333,650,-0.0103,-0.0059,-0.2959,-0.231171875
2026-06-06,"WAS @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-06 20:51:33.535322,"dk",0.1414,607,0.2,400,-0.0586,-0.0366,-1.8298,-1.42953125
2026-06-06,"IND @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-06 20:51:33.535322,"dk",0.1581,532,0.2,400,-0.0419,-0.0262,-1.3081,-1.021953125
2026-06-06,"IND @ NYL","three point field goal","IND","IND three point field goal",2026-06-06 20:51:33.535322,"dk",0.1288,676,0.1667,500,-0.0379,-0.0227,-1.1358,-0.88734375
2026-06-06,"GSV @ LVA","two point field goal","LVA","LVA two point field goal",2026-06-06 20:51:33.535322,"dk",0.3748,167,0.4255,135,-0.0508,-0.0442,-2.2089,-1.725703125
2026-06-06,"GSV @ LVA","two point field goal","GSV","GSV two point field goal",2026-06-06 20:51:33.535322,"dk",0.3566,180,0.4167,140,-0.0601,-0.0515,-2.5749,-2.011640625
2026-06-06,"WAS @ ATL","two point field goal","WAS","WAS two point field goal",2026-06-06 20:51:33.535322,"dk",0.3736,168,0.4348,130,-0.0612,-0.0541,-2.7065,-2.114453125
2026-06-06,"WAS @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-06 20:51:33.535322,"dk",0.3619,176,0.4255,135,-0.0636,-0.0554,-2.7696,-2.16375
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-06 20:51:33.535322,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-06 20:51:33.535322,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-06 21:21:32.484934,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-06 21:21:32.484934,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
2026-06-06,"WAS @ ATL","three point field goal","WAS","WAS three point field goal",2026-06-06 21:21:32.484934,"dk",0.1231,713,0.1333,650,-0.0103,-0.0059,-0.2959,-0.231171875
2026-06-06,"WAS @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-06 21:21:32.484934,"dk",0.1414,607,0.2,400,-0.0586,-0.0366,-1.8298,-1.42953125
2026-06-06,"IND @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-06 21:21:32.484934,"dk",0.1581,532,0.2,400,-0.0419,-0.0262,-1.3081,-1.021953125
2026-06-06,"IND @ NYL","three point field goal","IND","IND three point field goal",2026-06-06 21:21:32.484934,"dk",0.1288,676,0.1667,500,-0.0379,-0.0227,-1.1358,-0.88734375
2026-06-06,"GSV @ LVA","two point field goal","LVA","LVA two point field goal",2026-06-06 21:21:32.484934,"dk",0.3748,167,0.4255,135,-0.0508,-0.0442,-2.2089,-1.725703125
2026-06-06,"GSV @ LVA","two point field goal","GSV","GSV two point field goal",2026-06-06 21:21:32.484934,"dk",0.3566,180,0.4167,140,-0.0601,-0.0515,-2.5749,-2.011640625
2026-06-06,"WAS @ ATL","two point field goal","WAS","WAS two point field goal",2026-06-06 21:21:32.484934,"dk",0.3736,168,0.4348,130,-0.0612,-0.0541,-2.7065,-2.114453125
2026-06-06,"WAS @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-06 21:21:32.484934,"dk",0.3619,176,0.4255,135,-0.0636,-0.0554,-2.7696,-2.16375
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-06 21:21:32.484934,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-06 21:21:32.484934,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-06 21:51:31.220899,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-06 21:51:31.220899,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
2026-06-06,"WAS @ ATL","three point field goal","WAS","WAS three point field goal",2026-06-06 21:51:31.220899,"dk",0.1231,713,0.1333,650,-0.0103,-0.0059,-0.2959,-0.231171875
2026-06-06,"WAS @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-06 21:51:31.220899,"dk",0.1414,607,0.2,400,-0.0586,-0.0366,-1.8298,-1.42953125
2026-06-06,"IND @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-06 21:51:31.220899,"dk",0.1581,532,0.2,400,-0.0419,-0.0262,-1.3081,-1.021953125
2026-06-06,"IND @ NYL","three point field goal","IND","IND three point field goal",2026-06-06 21:51:31.220899,"dk",0.1288,676,0.1667,500,-0.0379,-0.0227,-1.1358,-0.88734375
2026-06-06,"GSV @ LVA","two point field goal","LVA","LVA two point field goal",2026-06-06 21:51:31.220899,"dk",0.3748,167,0.4255,135,-0.0508,-0.0442,-2.2089,-1.725703125
2026-06-06,"GSV @ LVA","two point field goal","GSV","GSV two point field goal",2026-06-06 21:51:31.220899,"dk",0.3566,180,0.4167,140,-0.0601,-0.0515,-2.5749,-2.011640625
2026-06-06,"WAS @ ATL","two point field goal","WAS","WAS two point field goal",2026-06-06 21:51:31.220899,"dk",0.3736,168,0.4348,130,-0.0612,-0.0541,-2.7065,-2.114453125
2026-06-06,"WAS @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-06 21:51:31.220899,"dk",0.3619,176,0.4255,135,-0.0636,-0.0554,-2.7696,-2.16375
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-06 21:51:31.220899,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-06 21:51:31.220899,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-06 22:21:32.863507,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-06 22:21:32.863507,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
2026-06-06,"WAS @ ATL","three point field goal","WAS","WAS three point field goal",2026-06-06 22:21:32.863507,"dk",0.1231,713,0.1333,650,-0.0103,-0.0059,-0.2959,-0.231171875
2026-06-06,"WAS @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-06 22:21:32.863507,"dk",0.1414,607,0.2,400,-0.0586,-0.0366,-1.8298,-1.42953125
2026-06-06,"IND @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-06 22:21:32.863507,"dk",0.1581,532,0.2,400,-0.0419,-0.0262,-1.3081,-1.021953125
2026-06-06,"IND @ NYL","three point field goal","IND","IND three point field goal",2026-06-06 22:21:32.863507,"dk",0.1288,676,0.1667,500,-0.0379,-0.0227,-1.1358,-0.88734375
2026-06-06,"GSV @ LVA","two point field goal","LVA","LVA two point field goal",2026-06-06 22:21:32.863507,"dk",0.3748,167,0.4255,135,-0.0508,-0.0442,-2.2089,-1.725703125
2026-06-06,"GSV @ LVA","two point field goal","GSV","GSV two point field goal",2026-06-06 22:21:32.863507,"dk",0.3566,180,0.4167,140,-0.0601,-0.0515,-2.5749,-2.011640625
2026-06-06,"WAS @ ATL","two point field goal","WAS","WAS two point field goal",2026-06-06 22:21:32.863507,"dk",0.3736,168,0.4348,130,-0.0612,-0.0541,-2.7065,-2.114453125
2026-06-06,"WAS @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-06 22:21:32.863507,"dk",0.3619,176,0.4255,135,-0.0636,-0.0554,-2.7696,-2.16375
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-06 22:21:32.863507,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-06 22:21:32.863507,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-06 22:51:32.337233,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-06 22:51:32.337233,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
2026-06-06,"WAS @ ATL","three point field goal","WAS","WAS three point field goal",2026-06-06 22:51:32.337233,"dk",0.1231,713,0.1333,650,-0.0103,-0.0059,-0.2959,-0.231171875
2026-06-06,"WAS @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-06 22:51:32.337233,"dk",0.1414,607,0.2,400,-0.0586,-0.0366,-1.8298,-1.42953125
2026-06-06,"IND @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-06 22:51:32.337233,"dk",0.1581,532,0.2,400,-0.0419,-0.0262,-1.3081,-1.021953125
2026-06-06,"IND @ NYL","three point field goal","IND","IND three point field goal",2026-06-06 22:51:32.337233,"dk",0.1288,676,0.1667,500,-0.0379,-0.0227,-1.1358,-0.88734375
2026-06-06,"GSV @ LVA","two point field goal","LVA","LVA two point field goal",2026-06-06 22:51:32.337233,"dk",0.3748,167,0.4255,135,-0.0508,-0.0442,-2.2089,-1.725703125
2026-06-06,"GSV @ LVA","two point field goal","GSV","GSV two point field goal",2026-06-06 22:51:32.337233,"dk",0.3566,180,0.4167,140,-0.0601,-0.0515,-2.5749,-2.011640625
2026-06-06,"WAS @ ATL","two point field goal","WAS","WAS two point field goal",2026-06-06 22:51:32.337233,"dk",0.3736,168,0.4348,130,-0.0612,-0.0541,-2.7065,-2.114453125
2026-06-06,"WAS @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-06 22:51:32.337233,"dk",0.3619,176,0.4255,135,-0.0636,-0.0554,-2.7696,-2.16375
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-06 22:51:32.337233,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-06 22:51:32.337233,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-06 23:21:33.163895,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-06 23:21:33.163895,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
2026-06-06,"WAS @ ATL","three point field goal","WAS","WAS three point field goal",2026-06-06 23:21:33.163895,"dk",0.1231,713,0.1333,650,-0.0103,-0.0059,-0.2959,-0.231171875
2026-06-06,"WAS @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-06 23:21:33.163895,"dk",0.1414,607,0.2,400,-0.0586,-0.0366,-1.8298,-1.42953125
2026-06-06,"IND @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-06 23:21:33.163895,"dk",0.1581,532,0.2,400,-0.0419,-0.0262,-1.3081,-1.021953125
2026-06-06,"IND @ NYL","three point field goal","IND","IND three point field goal",2026-06-06 23:21:33.163895,"dk",0.1288,676,0.1667,500,-0.0379,-0.0227,-1.1358,-0.88734375
2026-06-06,"GSV @ LVA","two point field goal","LVA","LVA two point field goal",2026-06-06 23:21:33.163895,"dk",0.3748,167,0.4255,135,-0.0508,-0.0442,-2.2089,-1.725703125
2026-06-06,"GSV @ LVA","two point field goal","GSV","GSV two point field goal",2026-06-06 23:21:33.163895,"dk",0.3566,180,0.4167,140,-0.0601,-0.0515,-2.5749,-2.011640625
2026-06-06,"WAS @ ATL","two point field goal","WAS","WAS two point field goal",2026-06-06 23:21:33.163895,"dk",0.3736,168,0.4348,130,-0.0612,-0.0541,-2.7065,-2.114453125
2026-06-06,"WAS @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-06 23:21:33.163895,"dk",0.3619,176,0.4255,135,-0.0636,-0.0554,-2.7696,-2.16375
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-06 23:21:33.163895,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-06 23:21:33.163895,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-06 23:51:32.727169,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-06 23:51:32.727169,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
2026-06-06,"WAS @ ATL","three point field goal","WAS","WAS three point field goal",2026-06-06 23:51:32.727169,"dk",0.1231,713,0.1333,650,-0.0103,-0.0059,-0.2959,-0.231171875
2026-06-06,"WAS @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-06 23:51:32.727169,"dk",0.1414,607,0.2,400,-0.0586,-0.0366,-1.8298,-1.42953125
2026-06-06,"IND @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-06 23:51:32.727169,"dk",0.1581,532,0.2,400,-0.0419,-0.0262,-1.3081,-1.021953125
2026-06-06,"IND @ NYL","three point field goal","IND","IND three point field goal",2026-06-06 23:51:32.727169,"dk",0.1288,676,0.1667,500,-0.0379,-0.0227,-1.1358,-0.88734375
2026-06-06,"GSV @ LVA","two point field goal","LVA","LVA two point field goal",2026-06-06 23:51:32.727169,"dk",0.3748,167,0.4255,135,-0.0508,-0.0442,-2.2089,-1.725703125
2026-06-06,"GSV @ LVA","two point field goal","GSV","GSV two point field goal",2026-06-06 23:51:32.727169,"dk",0.3566,180,0.4167,140,-0.0601,-0.0515,-2.5749,-2.011640625
2026-06-06,"WAS @ ATL","two point field goal","WAS","WAS two point field goal",2026-06-06 23:51:32.727169,"dk",0.3736,168,0.4348,130,-0.0612,-0.0541,-2.7065,-2.114453125
2026-06-06,"WAS @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-06 23:51:32.727169,"dk",0.3619,176,0.4255,135,-0.0636,-0.0554,-2.7696,-2.16375
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-06 23:51:32.727169,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-06 23:51:32.727169,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-07 00:21:32.328506,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-07 00:21:32.328506,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
2026-06-06,"WAS @ ATL","three point field goal","WAS","WAS three point field goal",2026-06-07 00:21:32.328506,"dk",0.1231,713,0.1333,650,-0.0103,-0.0059,-0.2959,-0.231171875
2026-06-06,"WAS @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-07 00:21:32.328506,"dk",0.1414,607,0.2,400,-0.0586,-0.0366,-1.8298,-1.42953125
2026-06-06,"IND @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-07 00:21:32.328506,"dk",0.1581,532,0.2,400,-0.0419,-0.0262,-1.3081,-1.021953125
2026-06-06,"IND @ NYL","three point field goal","IND","IND three point field goal",2026-06-07 00:21:32.328506,"dk",0.1288,676,0.1667,500,-0.0379,-0.0227,-1.1358,-0.88734375
2026-06-06,"GSV @ LVA","two point field goal","LVA","LVA two point field goal",2026-06-07 00:21:32.328506,"dk",0.3748,167,0.4255,135,-0.0508,-0.0442,-2.2089,-1.725703125
2026-06-06,"GSV @ LVA","two point field goal","GSV","GSV two point field goal",2026-06-07 00:21:32.328506,"dk",0.3566,180,0.4167,140,-0.0601,-0.0515,-2.5749,-2.011640625
2026-06-06,"WAS @ ATL","two point field goal","WAS","WAS two point field goal",2026-06-07 00:21:32.328506,"dk",0.3736,168,0.4348,130,-0.0612,-0.0541,-2.7065,-2.114453125
2026-06-06,"WAS @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-07 00:21:32.328506,"dk",0.3619,176,0.4255,135,-0.0636,-0.0554,-2.7696,-2.16375
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-07 00:21:32.328506,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-07 00:21:32.328506,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-07 00:51:32.76307,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-07 00:51:32.76307,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
2026-06-06,"WAS @ ATL","three point field goal","WAS","WAS three point field goal",2026-06-07 00:51:32.76307,"dk",0.1231,713,0.1333,650,-0.0103,-0.0059,-0.2959,-0.231171875
2026-06-06,"WAS @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-07 00:51:32.76307,"dk",0.1414,607,0.2,400,-0.0586,-0.0366,-1.8298,-1.42953125
2026-06-06,"IND @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-07 00:51:32.76307,"dk",0.1581,532,0.2,400,-0.0419,-0.0262,-1.3081,-1.021953125
2026-06-06,"IND @ NYL","three point field goal","IND","IND three point field goal",2026-06-07 00:51:32.76307,"dk",0.1288,676,0.1667,500,-0.0379,-0.0227,-1.1358,-0.88734375
2026-06-06,"GSV @ LVA","two point field goal","LVA","LVA two point field goal",2026-06-07 00:51:32.76307,"dk",0.3748,167,0.4255,135,-0.0508,-0.0442,-2.2089,-1.725703125
2026-06-06,"GSV @ LVA","two point field goal","GSV","GSV two point field goal",2026-06-07 00:51:32.76307,"dk",0.3566,180,0.4167,140,-0.0601,-0.0515,-2.5749,-2.011640625
2026-06-06,"WAS @ ATL","two point field goal","WAS","WAS two point field goal",2026-06-07 00:51:32.76307,"dk",0.3736,168,0.4348,130,-0.0612,-0.0541,-2.7065,-2.114453125
2026-06-06,"WAS @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-07 00:51:32.76307,"dk",0.3619,176,0.4255,135,-0.0636,-0.0554,-2.7696,-2.16375
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-07 00:51:32.76307,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-07 00:51:32.76307,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-07 01:21:32.500047,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-07 01:21:32.500047,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
2026-06-06,"WAS @ ATL","three point field goal","WAS","WAS three point field goal",2026-06-07 01:21:32.500047,"dk",0.1231,713,0.1333,650,-0.0103,-0.0059,-0.2959,-0.231171875
2026-06-06,"WAS @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-07 01:21:32.500047,"dk",0.1414,607,0.2,400,-0.0586,-0.0366,-1.8298,-1.42953125
2026-06-06,"IND @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-07 01:21:32.500047,"dk",0.1581,532,0.2,400,-0.0419,-0.0262,-1.3081,-1.021953125
2026-06-06,"IND @ NYL","three point field goal","IND","IND three point field goal",2026-06-07 01:21:32.500047,"dk",0.1288,676,0.1667,500,-0.0379,-0.0227,-1.1358,-0.88734375
2026-06-06,"GSV @ LVA","two point field goal","LVA","LVA two point field goal",2026-06-07 01:21:32.500047,"dk",0.3748,167,0.4255,135,-0.0508,-0.0442,-2.2089,-1.725703125
2026-06-06,"GSV @ LVA","two point field goal","GSV","GSV two point field goal",2026-06-07 01:21:32.500047,"dk",0.3566,180,0.4167,140,-0.0601,-0.0515,-2.5749,-2.011640625
2026-06-06,"WAS @ ATL","two point field goal","WAS","WAS two point field goal",2026-06-07 01:21:32.500047,"dk",0.3736,168,0.4348,130,-0.0612,-0.0541,-2.7065,-2.114453125
2026-06-06,"WAS @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-07 01:21:32.500047,"dk",0.3619,176,0.4255,135,-0.0636,-0.0554,-2.7696,-2.16375
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-07 01:21:32.500047,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-07 01:21:32.500047,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-07 01:51:33.865338,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-07 01:51:33.865338,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
2026-06-06,"WAS @ ATL","three point field goal","WAS","WAS three point field goal",2026-06-07 01:51:33.865338,"dk",0.1231,713,0.1333,650,-0.0103,-0.0059,-0.2959,-0.231171875
2026-06-06,"WAS @ ATL","three point field goal","ATL","ATL three point field goal",2026-06-07 01:51:33.865338,"dk",0.1414,607,0.2,400,-0.0586,-0.0366,-1.8298,-1.42953125
2026-06-06,"IND @ NYL","three point field goal","NYL","NYL three point field goal",2026-06-07 01:51:33.865338,"dk",0.1581,532,0.2,400,-0.0419,-0.0262,-1.3081,-1.021953125
2026-06-06,"IND @ NYL","three point field goal","IND","IND three point field goal",2026-06-07 01:51:33.865338,"dk",0.1288,676,0.1667,500,-0.0379,-0.0227,-1.1358,-0.88734375
2026-06-06,"GSV @ LVA","two point field goal","LVA","LVA two point field goal",2026-06-07 01:51:33.865338,"dk",0.3748,167,0.4255,135,-0.0508,-0.0442,-2.2089,-1.725703125
2026-06-06,"GSV @ LVA","two point field goal","GSV","GSV two point field goal",2026-06-07 01:51:33.865338,"dk",0.3566,180,0.4167,140,-0.0601,-0.0515,-2.5749,-2.011640625
2026-06-06,"WAS @ ATL","two point field goal","WAS","WAS two point field goal",2026-06-07 01:51:33.865338,"dk",0.3736,168,0.4348,130,-0.0612,-0.0541,-2.7065,-2.114453125
2026-06-06,"WAS @ ATL","two point field goal","ATL","ATL two point field goal",2026-06-07 01:51:33.865338,"dk",0.3619,176,0.4255,135,-0.0636,-0.0554,-2.7696,-2.16375
2026-06-06,"IND @ NYL","two point field goal","NYL","NYL two point field goal",2026-06-07 01:51:33.865338,"dk",0.3535,183,0.4167,140,-0.0632,-0.0542,-2.7084,-2.1159375
2026-06-06,"IND @ NYL","two point field goal","IND","IND two point field goal",2026-06-07 01:51:33.865338,"dk",0.3596,178,0.4082,145,-0.0486,-0.041,-2.0522,-1.60328125
2026-06-06,"GSV @ LVA","three point field goal","LVA","LVA three point field goal",2026-06-07 02:21:33.433255,"dk",0.1184,745,0.1538,550,-0.0355,-0.021,-1.048,-0.81875
2026-06-06,"GSV @ LVA","three point field goal","GSV","GSV three point field goal",2026-06-07 02:21:33.433255,"dk",0.1503,565,0.1905,425,-0.0402,-0.0248,-1.2418,-0.97015625
