"game_date","game","player_id","player_name","team_abbreviation","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model","units_standardized"
2026-05-08,"GSV @ SEA","203866","Kayla Thornton","GSV",2026-05-08 17:36:57.103773,"fd",0.3226,210,-0.0596,-0.044,-4.3982,0.263,280,-2.05523364485981
2026-05-08,"GSV @ SEA","1628931","Gabby Williams","GSV",2026-05-08 17:36:57.103773,"fd",0.2,400,-0.0121,-0.0076,-0.7572,0.1879,432,-0.353831775700935
2026-05-08,"GSV @ SEA","1642767","Janelle Salaun","GSV",2026-05-08 17:36:57.103773,"fd",0.2222,350,-0.1177,-0.0756,-7.5641,0.1046,856,-3.5346261682243
2026-05-08,"GSV @ SEA","1628882","Lexie Brown","SEA",2026-05-08 17:36:57.103773,"fd",0.1333,650,0.0529,0.0305,3.0534,0.1863,437,1.42682242990654
2026-05-08,"GSV @ SEA","1629567","Natisha Hiedeman","SEA",2026-05-08 17:36:57.103773,"fd",0.2222,350,0.0328,0.0211,2.1068,0.255,292,0.984485981308411
2026-05-08,"GSV @ SEA","1643428","Flau'jae Johnson","SEA",2026-05-08 17:36:57.103773,"fd",0.2174,360,-0.0923,-0.059,-5.895,0.1251,699,-2.75467289719626
2026-05-08,"GSV @ SEA","1642798","Dominique Malonga","SEA",2026-05-08 17:36:57.103773,"fd",0.3448,190,-0.0969,-0.0739,-7.3945,0.2479,303,-3.4553738317757
2026-05-08,"GSV @ SEA","203828","Stefanie Dolson","SEA",2026-05-08 17:36:57.103773,"fd",0.2,400,-0.0168,-0.0105,-1.0507,0.1832,446,-0.490981308411215
2026-05-08,"CON @ NYL","1642809","Saniya Rivers","CON",2026-05-08 18:06:15.230037,"fd",0.1724,480,-0.0062,-0.0038,-0.3772,0.1662,502,-0.176261682242991
2026-05-08,"CON @ NYL","1642800","Aneesah Morrow","CON",2026-05-08 18:06:15.230037,"fd",0.2703,270,-0.0882,-0.0605,-6.045,0.182,449,-2.82476635514019
