"game_date","game","shot_type","shot_game","run_timestamp_utc","site","prob_model","line_model","prob","line","edge","kelly","units","units_standardized"
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-16 19:51:29.357829,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-16 19:51:29.357829,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-16 20:21:30.473909,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-16 20:21:30.473909,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-16 20:51:29.14163,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-16 20:51:29.14163,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-16 21:21:29.924551,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-16 21:21:29.924551,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-16 21:51:29.405775,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-16 21:51:29.405775,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-16 22:21:30.516546,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-16 22:21:30.516546,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-16 22:51:31.495936,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-16 22:51:31.495936,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-16 23:21:31.898331,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-16 23:21:31.898331,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-16 23:51:31.137012,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-16 23:51:31.137012,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-17 00:21:30.784866,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-17 00:21:30.784866,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-17 00:51:30.688444,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-17 00:51:30.688444,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-17 01:21:30.080771,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-17 01:21:30.080771,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-17 01:51:30.59042,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-17 01:51:30.59042,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-17 02:21:32.868326,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-17 02:21:32.868326,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-16,"TOR @ IND","three point field goal","TOR @ IND three point field goal",2026-06-17 02:51:31.350564,"dk",0.2787,259,0.2778,260,0.001,7e-04,0.0335,0.026171875
2026-06-16,"TOR @ IND","two point field goal","TOR @ IND two point field goal",2026-06-17 02:51:31.350564,"dk",0.7213,-259,0.7917,-380,-0.0704,-0.169,-8.4496,-6.60125
2026-06-17,"WAS @ CON","three point field goal","WAS @ CON three point field goal",2026-06-17 13:51:37.271196,"dk",0.2204,354,0.2381,320,-0.0176,-0.0116,-0.5791,-0.452421875
2026-06-17,"WAS @ CON","two point field goal","WAS @ CON two point field goal",2026-06-17 13:51:37.271196,"dk",0.7796,-354,0.84,-525,-0.0604,-0.1889,-9.445,-7.37890625
2026-06-17,"WAS @ CON","three point field goal","WAS @ CON three point field goal",2026-06-17 14:21:38.870739,"dk",0.2204,354,0.2381,320,-0.0176,-0.0116,-0.5791,-0.452421875
2026-06-17,"NYL @ CHI","three point field goal","NYL @ CHI three point field goal",2026-06-17 14:21:38.870739,"dk",0.2645,278,0.3125,220,-0.048,-0.0349,-1.7447,-1.363046875
2026-06-17,"MIN @ LAS","three point field goal","MIN @ LAS three point field goal",2026-06-17 14:21:38.870739,"dk",0.2672,274,0.2667,275,6e-04,4e-04,0.0191,0.014921875
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-17 14:21:38.870739,"dk",0.2374,321,0.2667,275,-0.0292,-0.0199,-0.9969,-0.778828125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 14:21:38.870739,"dk",0.2874,248,0.2857,250,0.0017,0.0012,0.0581,0.045390625
2026-06-17,"WAS @ CON","two point field goal","WAS @ CON two point field goal",2026-06-17 14:21:38.870739,"dk",0.7796,-354,0.84,-525,-0.0604,-0.1889,-9.445,-7.37890625
2026-06-17,"NYL @ CHI","two point field goal","NYL @ CHI two point field goal",2026-06-17 14:21:38.870739,"dk",0.7355,-278,0.7619,-320,-0.0264,-0.0555,-2.7746,-2.16765625
2026-06-17,"MIN @ LAS","two point field goal","MIN @ LAS two point field goal",2026-06-17 14:21:38.870739,"dk",0.7328,-274,0.8095,-425,-0.0768,-0.2015,-10.0735,-7.869921875
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-17 14:21:38.870739,"dk",0.7626,-321,0.8095,-425,-0.0469,-0.1232,-6.1621,-4.814140625
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 14:21:38.870739,"dk",0.7126,-248,0.7872,-370,-0.0746,-0.1753,-8.7666,-6.84890625
2026-06-17,"WAS @ CON","three point field goal","WAS @ CON three point field goal",2026-06-17 14:52:24.066805,"dk",0.2212,352,0.2381,320,-0.0169,-0.0111,-0.5558,-0.43421875
2026-06-17,"NYL @ CHI","three point field goal","NYL @ CHI three point field goal",2026-06-17 14:52:24.066805,"dk",0.2623,281,0.3125,220,-0.0502,-0.0365,-1.8257,-1.426328125
2026-06-17,"DAL @ GSV","three point field goal","DAL @ GSV three point field goal",2026-06-17 14:52:24.066805,"dk",0.2792,258,0.3279,205,-0.0487,-0.0362,-1.8111,-1.414921875
2026-06-17,"MIN @ LAS","three point field goal","MIN @ LAS three point field goal",2026-06-17 14:52:24.066805,"dk",0.2665,275,0.2667,275,-2e-04,-1e-04,-0.0063,-0.004921875
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-17 14:52:24.066805,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 14:52:24.066805,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"WAS @ CON","two point field goal","WAS @ CON two point field goal",2026-06-17 14:52:24.066805,"dk",0.7788,-352,0.84,-525,-0.0612,-0.1911,-9.5555,-7.465234375
2026-06-17,"NYL @ CHI","two point field goal","NYL @ CHI two point field goal",2026-06-17 14:52:24.066805,"dk",0.7377,-281,0.7619,-320,-0.0242,-0.0508,-2.5407,-1.984921875
2026-06-17,"DAL @ GSV","two point field goal","DAL @ GSV two point field goal",2026-06-17 14:52:24.066805,"dk",0.7208,-258,0.7436,-290,-0.0228,-0.0444,-2.2198,-1.73421875
2026-06-17,"MIN @ LAS","two point field goal","MIN @ LAS two point field goal",2026-06-17 14:52:24.066805,"dk",0.7335,-275,0.8095,-425,-0.076,-0.1995,-9.9758,-7.79359375
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-17 14:52:24.066805,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 14:52:24.066805,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"WAS @ CON","three point field goal","WAS @ CON three point field goal",2026-06-17 15:21:36.122944,"dk",0.2212,352,0.2381,320,-0.0169,-0.0111,-0.5558,-0.43421875
2026-06-17,"NYL @ CHI","three point field goal","NYL @ CHI three point field goal",2026-06-17 15:21:36.122944,"dk",0.2623,281,0.3125,220,-0.0502,-0.0365,-1.8257,-1.426328125
2026-06-17,"DAL @ GSV","three point field goal","DAL @ GSV three point field goal",2026-06-17 15:21:36.122944,"dk",0.2792,258,0.3279,205,-0.0487,-0.0362,-1.8111,-1.414921875
2026-06-17,"MIN @ LAS","three point field goal","MIN @ LAS three point field goal",2026-06-17 15:21:36.122944,"dk",0.2665,275,0.2667,275,-2e-04,-1e-04,-0.0063,-0.004921875
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-17 15:21:36.122944,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 15:21:36.122944,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"WAS @ CON","two point field goal","WAS @ CON two point field goal",2026-06-17 15:21:36.122944,"dk",0.7788,-352,0.84,-525,-0.0612,-0.1911,-9.5555,-7.465234375
2026-06-17,"NYL @ CHI","two point field goal","NYL @ CHI two point field goal",2026-06-17 15:21:36.122944,"dk",0.7377,-281,0.7619,-320,-0.0242,-0.0508,-2.5407,-1.984921875
2026-06-17,"DAL @ GSV","two point field goal","DAL @ GSV two point field goal",2026-06-17 15:21:36.122944,"dk",0.7208,-258,0.7436,-290,-0.0228,-0.0444,-2.2198,-1.73421875
2026-06-17,"MIN @ LAS","two point field goal","MIN @ LAS two point field goal",2026-06-17 15:21:36.122944,"dk",0.7335,-275,0.8095,-425,-0.076,-0.1995,-9.9758,-7.79359375
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-17 15:21:36.122944,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 15:21:36.122944,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 15:51:36.454441,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 15:51:36.454441,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 16:21:37.336997,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 16:21:37.336997,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 16:51:35.860356,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 16:51:35.860356,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 17:21:37.425702,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 17:21:37.425702,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 17:51:36.182509,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 17:51:36.182509,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 18:21:34.868241,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 18:21:34.868241,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 18:51:35.026843,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 18:51:35.026843,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 19:21:35.507779,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 19:21:35.507779,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-17 19:51:34.650852,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 19:51:34.650852,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-17 19:51:34.650852,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 19:51:34.650852,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-17 20:21:36.578367,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 20:21:36.578367,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-17 20:21:36.578367,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 20:21:36.578367,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-17 20:51:36.064978,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 20:51:36.064978,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-17 20:51:36.064978,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 20:51:36.064978,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-17 21:21:35.214227,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 21:21:35.214227,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-17 21:21:35.214227,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 21:21:35.214227,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-17 21:51:34.834808,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 21:51:34.834808,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-17 21:51:34.834808,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 21:51:34.834808,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"WAS @ CON","three point field goal","WAS @ CON three point field goal",2026-06-17 22:21:38.208096,"dk",0.2126,370,0.2381,320,-0.0255,-0.0168,-0.8378,-0.65453125
2026-06-17,"DAL @ GSV","three point field goal","DAL @ GSV three point field goal",2026-06-17 22:21:38.208096,"dk",0.2792,258,0.3279,205,-0.0487,-0.0362,-1.8111,-1.414921875
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-17 22:21:38.208096,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 22:21:38.208096,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"WAS @ CON","two point field goal","WAS @ CON two point field goal",2026-06-17 22:21:38.208096,"dk",0.7874,-370,0.84,-525,-0.0526,-0.1643,-8.2128,-6.41625
2026-06-17,"DAL @ GSV","two point field goal","DAL @ GSV two point field goal",2026-06-17 22:21:38.208096,"dk",0.7208,-258,0.7436,-290,-0.0228,-0.0444,-2.2198,-1.73421875
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-17 22:21:38.208096,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 22:21:38.208096,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"WAS @ CON","three point field goal","WAS @ CON three point field goal",2026-06-17 22:51:36.187542,"dk",0.2183,358,0.2381,320,-0.0198,-0.013,-0.6504,-0.508125
2026-06-17,"DAL @ GSV","three point field goal","DAL @ GSV three point field goal",2026-06-17 22:51:36.187542,"dk",0.2792,258,0.3279,205,-0.0487,-0.0362,-1.8111,-1.414921875
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-17 22:51:36.187542,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 22:51:36.187542,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"WAS @ CON","two point field goal","WAS @ CON two point field goal",2026-06-17 22:51:36.187542,"dk",0.7817,-358,0.84,-525,-0.0583,-0.1821,-9.1051,-7.113359375
2026-06-17,"DAL @ GSV","two point field goal","DAL @ GSV two point field goal",2026-06-17 22:51:36.187542,"dk",0.7208,-258,0.7436,-290,-0.0228,-0.0444,-2.2198,-1.73421875
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-17 22:51:36.187542,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 22:51:36.187542,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"NYL @ CHI","three point field goal","NYL @ CHI three point field goal",2026-06-17 23:21:37.130136,"dk",0.2643,278,0.3125,220,-0.0482,-0.0351,-1.7526,-1.36921875
2026-06-17,"DAL @ GSV","three point field goal","DAL @ GSV three point field goal",2026-06-17 23:21:37.130136,"dk",0.2792,258,0.3279,205,-0.0487,-0.0362,-1.8111,-1.414921875
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-17 23:21:37.130136,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 23:21:37.130136,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"NYL @ CHI","two point field goal","NYL @ CHI two point field goal",2026-06-17 23:21:37.130136,"dk",0.7357,-278,0.7619,-320,-0.0262,-0.055,-2.7517,-2.149765625
2026-06-17,"DAL @ GSV","two point field goal","DAL @ GSV two point field goal",2026-06-17 23:21:37.130136,"dk",0.7208,-258,0.7436,-290,-0.0228,-0.0444,-2.2198,-1.73421875
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-17 23:21:37.130136,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 23:21:37.130136,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"NYL @ CHI","three point field goal","NYL @ CHI three point field goal",2026-06-17 23:51:35.203075,"dk",0.2685,272,0.3125,220,-0.044,-0.032,-1.6014,-1.25109375
2026-06-17,"DAL @ GSV","three point field goal","DAL @ GSV three point field goal",2026-06-17 23:51:35.203075,"dk",0.2792,258,0.3279,205,-0.0487,-0.0362,-1.8111,-1.414921875
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-17 23:51:35.203075,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-17 23:51:35.203075,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"NYL @ CHI","two point field goal","NYL @ CHI two point field goal",2026-06-17 23:51:35.203075,"dk",0.7315,-272,0.7619,-320,-0.0304,-0.0638,-3.1886,-2.49109375
2026-06-17,"DAL @ GSV","two point field goal","DAL @ GSV two point field goal",2026-06-17 23:51:35.203075,"dk",0.7208,-258,0.7436,-290,-0.0228,-0.0444,-2.2198,-1.73421875
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-17 23:51:35.203075,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-17 23:51:35.203075,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"DAL @ GSV","three point field goal","DAL @ GSV three point field goal",2026-06-18 00:21:35.394166,"dk",0.2792,258,0.3279,205,-0.0487,-0.0362,-1.8111,-1.414921875
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-18 00:21:35.394166,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-18 00:21:35.394166,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"DAL @ GSV","two point field goal","DAL @ GSV two point field goal",2026-06-18 00:21:35.394166,"dk",0.7208,-258,0.7436,-290,-0.0228,-0.0444,-2.2198,-1.73421875
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-18 00:21:35.394166,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-18 00:21:35.394166,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"DAL @ GSV","three point field goal","DAL @ GSV three point field goal",2026-06-18 00:51:35.568573,"dk",0.2792,258,0.3279,205,-0.0487,-0.0362,-1.8111,-1.414921875
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-18 00:51:35.568573,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-18 00:51:35.568573,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"DAL @ GSV","two point field goal","DAL @ GSV two point field goal",2026-06-18 00:51:35.568573,"dk",0.7208,-258,0.7436,-290,-0.0228,-0.0444,-2.2198,-1.73421875
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-18 00:51:35.568573,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-18 00:51:35.568573,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
