"date","book","game","game_id","prop_type","bet_level_1","bet_level_2","bet_level_3","bet_location","bet_status","prob_model","line_model","prob_book","line_book","edge","kelly","units","units_standardized","run_timestamp_utc","timestamp_id","play","result","units_bet","units_net","units_standardized_bet","units_standardized_net"
2026-05-15,"FanDuel","CHI @ PHX","1022600024","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2055,387,0.1786,460,0.0269,0.0164,1.6382,0.765514018691589,2026-05-15 14:21:43.561493,4,"Skylar Diggins","Loss",0.1919,-0.1919,0.0896728971962619,-0.0896728971962619
2026-05-15,"FanDuel","CHI @ PHX","1022600024","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2055,387,0.1754,470,0.03,0.0182,1.822,0.851401869158878,2026-05-15 16:51:42.462241,9,"Skylar Diggins","Loss",0.1838,-0.1838,0.0858878504672891,-0.0858878504672891
2026-05-15,"FanDuel","CHI @ PHX","1022600024","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2055,387,0.1695,490,0.036,0.0217,2.167,1.01261682242991,2026-05-15 17:51:40.544788,11,"Skylar Diggins","Loss",0.345,-0.345,0.161214953271032,-0.161214953271032
2026-05-15,"FanDuel","CHI @ PHX","1022600024","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2055,387,0.1667,500,0.0388,0.0233,2.3291,1.08836448598131,2026-05-15 18:51:42.943293,13,"Skylar Diggins","Loss",0.1621,-0.1621,0.0757476635514001,-0.0757476635514001
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0651,1435,0.0526,1800,0.0125,0.0066,0.6597,0.559067796610169,2026-05-15 11:22:33.474515,1,"Chelsea Gray","Loss",0.6597,-0.6597,0.559067796610169,-0.559067796610169
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0651,1435,0.05,1900,0.0151,0.008,0.7964,0.674915254237288,2026-05-15 18:21:43.94592,7,"Chelsea Gray","Loss",0.1367,-0.1367,0.115847457627119,-0.115847457627119
2026-05-15,"MGM","LVA @ CON","1022600021","First Basket","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0787,1171,0.0625,1500,0.0162,0.0086,0.8624,0.730847457627119,2026-05-15 20:51:42.609815,11,"Chelsea Gray","Loss",0.0660000000000001,-0.0660000000000001,0.055932203389831,-0.055932203389831
2026-05-15,"BetRivers","LVA @ CON","1022600021","First Basket","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1066,838,0.0909,1000,0.0157,0.0086,0.8637,0.731949152542373,2026-05-15 20:51:42.609815,1,"Diamond Miller","Loss",0.8637,-0.8637,0.731949152542373,-0.731949152542373
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1082,824,0.0909,1000,0.0173,0.0095,0.952,0.806779661016949,2026-05-15 23:21:40.470661,6,"Diamond Miller","Loss",0.0882999999999999,-0.0882999999999999,0.074830508474576,-0.074830508474576
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0851,1074,0.0625,1500,0.0226,0.0121,1.2079,1.02364406779661,2026-05-15 20:51:42.609815,1,"Kennedy Burke","Loss",1.2079,-1.2079,1.02364406779661,-1.02364406779661
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0851,1074,0.0588,1600,0.0263,0.014,1.3985,1.18516949152542,2026-05-15 21:21:40.676924,2,"Kennedy Burke","Loss",0.1906,-0.1906,0.16152542372881,-0.16152542372881
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.1058,845,0.0909,1000,0.0149,0.0082,0.8206,1.22477611940298,2026-05-15 20:51:42.820783,1,"A'ja Wilson other","Win",0.8206,8.206,1.22477611940298,12.2477611940298
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1417,606,0.1111,800,0.0306,0.0172,1.7198,0.803644859813084,2026-05-15 11:22:33.59863,1,"Chelsea Gray","Loss",1.7198,-1.7198,0.803644859813084,-0.803644859813084
2026-05-15,"Fanatics","LVA @ CON","1022600021","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1454,588,0.1053,850,0.0401,0.0224,2.2426,1.04794392523364,2026-05-15 20:51:42.736297,17,"Chelsea Gray","Loss",0.5228,-0.5228,0.244299065420556,-0.244299065420556
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.172,481,0.1538,550,0.0182,0.0107,1.0734,0.501588785046729,2026-05-15 15:21:43.509608,1,"Kennedy Burke","Win",1.0734,5.9037,0.501588785046729,2.75873831775701
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.19,426,0.1667,500,0.0234,0.014,1.4012,0.654766355140187,2026-05-15 20:51:42.736297,2,"Kennedy Burke","Win",0.3278,1.639,0.153177570093458,0.76588785046729
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.19,426,0.1538,550,0.0362,0.0214,2.1375,0.998831775700935,2026-05-15 21:21:40.803945,3,"Kennedy Burke","Win",0.7363,4.04965,0.344065420560748,1.89235981308411
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1313,662,0.1176,750,0.0136,0.0077,0.7722,0.360841121495327,2026-05-15 11:22:33.59863,1,"Stephanie Talbot","Loss",0.7722,-0.7722,0.360841121495327,-0.360841121495327
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1313,662,0.1111,800,0.0202,0.0113,1.1342,0.53,2026-05-15 15:51:42.729476,5,"Stephanie Talbot","Loss",0.362,-0.362,0.169158878504673,-0.169158878504673
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1313,662,0.1053,850,0.026,0.0145,1.4536,0.679252336448598,2026-05-15 21:21:40.803945,15,"Stephanie Talbot","Loss",0.3194,-0.3194,0.149252336448598,-0.149252336448598
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Team","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4481,123,0.3937,154,0.0544,0.0449,2.243,1.45649350649351,2026-05-15 20:51:42.878117,1,"1Q CON","Loss",2.243,-2.243,1.45649350649351,-1.45649350649351
2026-05-15,"FanDuel","LVA @ CON","1022600021","First Team","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4496,122,0.3937,154,0.0559,0.0461,2.3047,1.49655844155844,2026-05-15 23:21:40.739017,6,"1Q CON","Loss",0.0617000000000001,-0.0617000000000001,0.04006493506493,-0.04006493506493
2026-05-15,"Draft Kings","TOR @ LAS","1022600023","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0784,1176,0.0667,1400,0.0117,0.0063,0.6272,0.531525423728814,2026-05-15 11:22:33.474515,1,"Erica Wheeler","Loss",0.6272,-0.6272,0.531525423728814,-0.531525423728814
2026-05-15,"Draft Kings","TOR @ LAS","1022600023","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0813,1130,0.0556,1700,0.0257,0.0136,1.3629,1.155,2026-05-15 11:22:33.474515,1,"Julie Allemand","Loss",1.3629,-1.3629,1.155,-1.155
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0813,1130,0.0526,1800,0.0287,0.0151,1.513,1.28220338983051,2026-05-15 19:51:42.947848,15,"Julie Allemand","Loss",0.1501,-0.1501,0.12720338983051,-0.12720338983051
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0813,1130,0.05,1900,0.0313,0.0165,1.6473,1.39601694915254,2026-05-16 00:51:23.483191,25,"Julie Allemand","Loss",0.1343,-0.1343,0.11381355932203,-0.11381355932203
2026-05-15,"BetRivers","TOR @ LAS","1022600023","First Basket","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1114,798,0.1,900,0.0114,0.0063,0.633,0.536440677966102,2026-05-15 13:51:21.59707,1,"Nyara Sabally","Loss",0.633,-0.633,0.536440677966102,-0.536440677966102
2026-05-15,"Draft Kings","TOR @ LAS","1022600023","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0874,1045,0.0714,1300,0.0159,0.0086,0.858,0.727118644067797,2026-05-15 11:22:33.474515,1,"Rae Burrell","Loss",0.429,-0.429,0.363559322033899,-0.363559322033899
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0874,1045,0.0714,1300,0.0159,0.0086,0.858,0.727118644067797,2026-05-15 11:22:33.474515,1,"Rae Burrell","Loss",0.429,-0.429,0.363559322033899,-0.363559322033899
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0874,1045,0.0667,1400,0.0207,0.0111,1.1087,0.939576271186441,2026-05-15 18:21:43.94592,12,"Rae Burrell","Loss",0.2507,-0.2507,0.212457627118644,-0.212457627118644
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0874,1045,0.0625,1500,0.0249,0.0133,1.326,1.12372881355932,2026-05-16 00:51:23.483191,25,"Rae Burrell","Loss",0.2173,-0.2173,0.184152542372879,-0.184152542372879
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0319,3037,0.0217,4500,0.0101,0.0052,0.5182,0.773432835820896,2026-05-15 11:22:33.683504,1,"Julie Allemand layup","Loss",0.5182,-0.5182,0.773432835820896,-0.773432835820896
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0319,3037,0.0196,5000,0.0123,0.0063,0.6257,0.933880597014925,2026-05-15 13:51:21.863211,2,"Julie Allemand layup","Loss",0.1075,-0.1075,0.160447761194029,-0.160447761194029
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1613,520,0.1429,600,0.0184,0.0108,1.0758,0.502710280373832,2026-05-15 11:22:33.59863,1,"Erica Wheeler","Loss",1.0758,-1.0758,0.502710280373832,-0.502710280373832
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1613,520,0.1333,650,0.028,0.0161,1.6134,0.75392523364486,2026-05-15 14:51:42.061559,5,"Erica Wheeler","Loss",0.5376,-0.5376,0.251214953271028,-0.251214953271028
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1581,532,0.1176,750,0.0405,0.0229,2.2944,1.07214953271028,2026-05-15 11:22:33.59863,1,"Julie Allemand","Loss",2.2944,-2.2944,1.07214953271028,-1.07214953271028
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1581,532,0.1111,800,0.047,0.0265,2.6452,1.23607476635514,2026-05-15 13:51:21.753517,2,"Julie Allemand","Loss",0.3508,-0.3508,0.16392523364486,-0.16392523364486
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1581,532,0.1053,850,0.0529,0.0295,2.9547,1.38070093457944,2026-05-15 14:51:42.061559,5,"Julie Allemand","Loss",0.3095,-0.3095,0.1446261682243,-0.1446261682243
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1581,532,0.1,900,0.0581,0.0323,3.2298,1.5092523364486,2026-05-15 19:51:43.075491,15,"Julie Allemand","Loss",0.2751,-0.2751,0.12855140186916,-0.12855140186916
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1798,456,0.1429,600,0.0369,0.0215,2.1548,1.00691588785047,2026-05-15 11:22:33.59863,1,"Rae Burrell","Loss",2.1548,-2.1548,1.00691588785047,-1.00691588785047
2026-05-15,"Fanatics","TOR @ LAS","1022600023","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1855,439,0.1429,600,0.0427,0.0249,2.4884,1.16280373831776,2026-05-15 13:51:21.753517,2,"Rae Burrell","Loss",0.3336,-0.3336,0.15588785046729,-0.15588785046729
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1798,456,0.1333,650,0.0465,0.0268,2.6806,1.25261682242991,2026-05-15 17:51:40.544788,11,"Rae Burrell","Loss",0.1922,-0.1922,0.0898130841121498,-0.0898130841121498
2026-05-15,"FanDuel","TOR @ LAS","1022600023","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1798,456,0.125,700,0.0548,0.0313,3.1312,1.46317757009346,2026-05-15 22:51:42.04509,21,"Rae Burrell","Loss",0.4506,-0.4506,0.21056074766355,-0.21056074766355
2026-05-15,"FanDuel","WAS @ IND","1022600022","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1391,619,0.125,700,0.0141,0.0081,0.8063,0.683305084745763,2026-05-15 23:21:40.470661,1,"Kiki Iriafen","Win",0.8063,5.6441,0.683305084745763,4.78313559322034
2026-05-15,"FanDuel","WAS @ IND","1022600022","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0753,1228,0.0625,1500,0.0128,0.0068,0.6826,0.578474576271186,2026-05-15 11:22:33.474515,1,"Sophie Cunningham","Loss",0.6826,-0.6826,0.578474576271186,-0.578474576271186
2026-05-15,"FanDuel","WAS @ IND","1022600022","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0467,2041,0.0357,2700,0.011,0.0057,0.5696,0.850149253731343,2026-05-15 23:21:40.681392,1,"Kiki Iriafen other","Loss",0.5696,-0.5696,0.850149253731343,-0.850149253731343
2026-05-15,"FanDuel","WAS @ IND","1022600022","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1003,897,0.0714,1300,0.0289,0.0155,1.5543,0.726308411214953,2026-05-15 23:21:40.597452,1,"Cotie McMahon","Loss",1.5543,-1.5543,0.726308411214953,-0.726308411214953
2026-05-15,"FanDuel","WAS @ IND","1022600022","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1476,577,0.1333,650,0.0143,0.0082,0.8237,0.384906542056075,2026-05-15 14:21:43.561493,1,"Georgia Amoore","Loss",0.8237,-0.8237,0.384906542056075,-0.384906542056075
2026-05-15,"Fanatics","WAS @ IND","1022600022","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1586,531,0.1429,600,0.0157,0.0092,0.9175,0.428738317757009,2026-05-15 23:21:40.597452,7,"Georgia Amoore","Loss",0.0938,-0.0938,0.043831775700934,-0.043831775700934
2026-05-15,"FanDuel","WAS @ IND","1022600022","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2997,234,0.2857,250,0.014,0.0098,0.9793,0.457616822429906,2026-05-15 23:21:40.597452,1,"Kiki Iriafen","Win",0.9793,2.44825,0.457616822429906,1.14404205607476
2026-05-15,"FanDuel","WAS @ IND","1022600022","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1407,611,0.1111,800,0.0295,0.0166,1.6617,0.776495327102804,2026-05-15 11:22:33.59863,1,"Sophie Cunningham","Loss",1.6617,-1.6617,0.776495327102804,-0.776495327102804
2026-05-15,"FanDuel","WAS @ IND","1022600022","First Team","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4646,115,0.4545,120,0.0101,0.0093,0.4628,0.300519480519481,2026-05-15 22:51:42.186889,1,"1Q WAS","Win",0.4628,0.55536,0.300519480519481,0.360623376623377
2026-05-17,"Draft Kings","CHI @ MIN","1022600025","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0848,1080,0.0667,1400,0.0181,0.0097,0.9693,0.821440677966102,2026-05-17 11:22:04.778643,1,"Jacy Sheldon","Loss",0.9693,-0.9693,0.821440677966102,-0.821440677966102
2026-05-17,"FanDuel","CHI @ MIN","1022600025","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0887,1027,0.0588,1600,0.0299,0.0159,1.5886,1.34627118644068,2026-05-17 22:51:40.35869,24,"Jacy Sheldon","Loss",0.6193,-0.6193,0.524830508474578,-0.524830508474578
2026-05-17,"FanDuel","CHI @ MIN","1022600025","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0985,916,0.0833,1100,0.0151,0.0083,0.8253,0.699406779661017,2026-05-17 22:21:41.984516,1,"Natasha Cloud","Loss",0.8253,-0.8253,0.699406779661017,-0.699406779661017
2026-05-17,"FanDuel","CHI @ MIN","1022600025","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1148,771,0.1,900,0.0148,0.0082,0.8236,0.697966101694915,2026-05-17 11:22:04.778643,1,"Natasha Howard","Loss",0.8236,-0.8236,0.697966101694915,-0.697966101694915
2026-05-17,"FanDuel","CHI @ MIN","1022600025","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0348,2772,0.0196,5000,0.0152,0.0078,0.7761,1.15835820895522,2026-05-17 11:22:04.986895,1,"Courtney Williams layup","Loss",0.7761,-0.7761,1.15835820895522,-1.15835820895522
2026-05-17,"FanDuel","CHI @ MIN","1022600025","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1477,577,0.1333,650,0.0144,0.0083,0.8309,0.388271028037383,2026-05-17 14:21:41.396413,1,"Gabriela Jaquez","Loss",0.8309,-0.8309,0.388271028037383,-0.388271028037383
2026-05-17,"FanDuel","CHI @ MIN","1022600025","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1595,527,0.1333,650,0.0262,0.0151,1.5115,0.706308411214953,2026-05-17 11:22:04.901758,1,"Jacy Sheldon","Loss",1.5115,-1.5115,0.706308411214953,-0.706308411214953
2026-05-17,"Fanatics","CHI @ MIN","1022600025","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1656,504,0.125,700,0.0406,0.0232,2.3226,1.08532710280374,2026-05-17 13:51:42.596618,6,"Jacy Sheldon","Loss",0.8111,-0.8111,0.379018691588787,-0.379018691588787
2026-05-17,"FanDuel","CHI @ MIN","1022600025","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1655,504,0.1053,850,0.0603,0.0337,3.3677,1.57369158878505,2026-05-17 22:51:40.611598,24,"Jacy Sheldon","Loss",1.0451,-1.0451,0.48836448598131,-0.48836448598131
2026-05-17,"FanDuel","CHI @ MIN","1022600025","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1837,444,0.1429,600,0.0408,0.0238,2.3822,1.11317757009346,2026-05-17 22:21:42.236845,1,"Natasha Cloud","Loss",2.3822,-2.3822,1.11317757009346,-1.11317757009346
2026-05-17,"FanDuel","CHI @ MIN","1022600025","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.245,308,0.2222,350,0.0228,0.0146,1.4634,0.683831775700935,2026-05-17 11:22:04.901758,1,"Natasha Howard","Win",1.4634,5.1219,0.683831775700935,2.39341121495327
2026-05-17,"FanDuel","CHI @ MIN","1022600025","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.245,308,0.2174,360,0.0276,0.0176,1.763,0.823831775700934,2026-05-17 14:51:39.723749,8,"Natasha Howard","Win",0.2996,1.07856,0.139999999999999,0.503999999999996
2026-05-17,"Fanatics","CHI @ MIN","1022600025","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2591,286,0.2222,350,0.0369,0.0237,2.3713,1.10808411214953,2026-05-17 22:21:42.236845,23,"Natasha Howard","Win",0.6083,2.12905,0.284252336448596,0.994883177570086
2026-05-17,"FanDuel","LVA @ ATL","1022600026","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0704,1321,0.0526,1800,0.0177,0.0094,0.936,0.793220338983051,2026-05-17 13:21:43.19117,1,"Chelsea Gray","Win",0.936,16.848,0.793220338983051,14.2779661016949
2026-05-17,"BetRivers","LVA @ ATL","1022600026","First Basket","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0874,1044,0.0769,1200,0.0105,0.0057,0.5697,0.482796610169492,2026-05-17 14:51:39.602921,1,"Jordin Canada","Loss",0.5697,-0.5697,0.482796610169492,-0.482796610169492
2026-05-17,"Draft Kings","LVA @ ATL","1022600026","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0946,957,0.0833,1100,0.0113,0.0062,0.6172,0.523050847457627,2026-05-17 17:21:40.053162,6,"Jordin Canada","Loss",0.0475,-0.0475,0.040254237288135,-0.040254237288135
2026-05-17,"FanDuel","LVA @ ATL","1022600026","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.064,1462,0.0526,1800,0.0114,0.006,0.6003,0.508728813559322,2026-05-17 17:21:40.053162,1,"Stephanie Talbot","Loss",0.6003,-0.6003,0.508728813559322,-0.508728813559322
2026-05-17,"Draft Kings","LVA @ ATL","1022600026","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.092,987,0.0625,1500,0.0295,0.0157,1.5719,1.3321186440678,2026-05-17 17:21:40.053162,1,"Te-Hina Paopao","Loss",1.5719,-1.5719,1.3321186440678,-1.3321186440678
2026-05-17,"FanDuel","LVA @ ATL","1022600026","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0939,965,0.0833,1100,0.0106,0.0058,0.5781,0.862835820895522,2026-05-17 13:51:42.681652,1,"A'ja Wilson other","Loss",0.5781,-0.5781,0.862835820895522,-0.862835820895522
2026-05-17,"FanDuel","LVA @ ATL","1022600026","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1425,602,0.1053,850,0.0372,0.0208,2.0786,0.971308411214953,2026-05-17 11:22:04.901758,1,"Chelsea Gray","Win",2.0786,17.6681,0.971308411214953,8.2561214953271
2026-05-17,"FanDuel","LVA @ ATL","1022600026","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1425,602,0.0952,950,0.0472,0.0261,2.6096,1.21943925233645,2026-05-17 13:21:43.318093,5,"Chelsea Gray","Win",0.531,5.0445,0.248130841121497,2.35724299065422
2026-05-17,"FanDuel","LVA @ ATL","1022600026","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1301,669,0.1176,750,0.0125,0.0071,0.7066,0.33018691588785,2026-05-17 11:22:04.901758,1,"Stephanie Talbot","Loss",0.7066,-0.7066,0.33018691588785,-0.33018691588785
2026-05-17,"FanDuel","LVA @ ATL","1022600026","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1301,669,0.0952,950,0.0349,0.0193,1.9275,0.900700934579439,2026-05-17 17:21:40.173773,12,"Stephanie Talbot","Loss",1.2209,-1.2209,0.570514018691589,-0.570514018691589
2026-05-17,"FanDuel","SEA @ IND","1022600027","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1332,651,0.0769,1200,0.0563,0.0305,3.0483,2.58330508474576,2026-05-17 21:51:40.936157,1,"Jade Melbourne","Loss",3.0483,-3.0483,2.58330508474576,-2.58330508474576
2026-05-17,"Draft Kings","SEA @ IND","1022600027","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.11,809,0.0769,1200,0.033,0.0179,1.7898,1.51677966101695,2026-05-17 11:22:04.778643,1,"Jordan Horston","Loss",0.8949,-0.8949,0.758389830508475,-0.758389830508475
2026-05-17,"FanDuel","SEA @ IND","1022600027","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.11,809,0.0769,1200,0.033,0.0179,1.7898,1.51677966101695,2026-05-17 11:22:04.778643,1,"Jordan Horston","Loss",0.8949,-0.8949,0.758389830508475,-0.758389830508475
2026-05-17,"BetRivers","SEA @ IND","1022600027","First Basket","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1121,792,0.0769,1200,0.0351,0.019,1.9029,1.61262711864407,2026-05-17 20:21:43.094043,19,"Jordan Horston","Loss",0.1131,-0.1131,0.09584745762712,-0.09584745762712
2026-05-17,"BetRivers","SEA @ IND","1022600027","First Basket","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1019,881,0.0909,1000,0.011,0.0061,0.6059,0.513474576271186,2026-05-17 11:22:04.778643,1,"Natisha Hiedeman","Loss",0.6059,-0.6059,0.513474576271186,-0.513474576271186
2026-05-17,"FanDuel","SEA @ IND","1022600027","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.097,931,0.0833,1100,0.0137,0.0075,0.7475,0.633474576271187,2026-05-17 13:51:42.469392,6,"Natisha Hiedeman","Loss",0.1416,-0.1416,0.120000000000001,-0.120000000000001
2026-05-17,"Draft Kings","SEA @ IND","1022600027","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1006,894,0.0833,1100,0.0173,0.0094,0.9428,0.798983050847458,2026-05-17 20:21:43.094043,19,"Natisha Hiedeman","Loss",0.09765,-0.09765,0.0827542372881355,-0.0827542372881355
2026-05-17,"FanDuel","SEA @ IND","1022600027","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1006,894,0.0833,1100,0.0173,0.0094,0.9428,0.798983050847458,2026-05-17 20:21:43.094043,19,"Natisha Hiedeman","Loss",0.09765,-0.09765,0.0827542372881355,-0.0827542372881355
2026-05-17,"FanDuel","SEA @ IND","1022600027","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0395,2432,0.0294,3300,0.0101,0.0052,0.5195,0.775373134328358,2026-05-17 11:22:04.986895,1,"Natisha Hiedeman layup","Loss",0.5195,-0.5195,0.775373134328358,-0.775373134328358
2026-05-17,"FanDuel","SEA @ IND","1022600027","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.041,2342,0.0294,3300,0.0115,0.0059,0.5946,0.887462686567164,2026-05-17 20:21:43.430742,16,"Natisha Hiedeman layup","Loss",0.0751,-0.0751,0.112089552238806,-0.112089552238806
2026-05-17,"FanDuel","SEA @ IND","1022600027","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2773,261,0.1695,490,0.1078,0.0649,6.4912,3.03327102803738,2026-05-17 21:51:41.190089,1,"Jade Melbourne","Win",6.4912,31.80688,3.03327102803738,14.8630280373832
2026-05-17,"FanDuel","SEA @ IND","1022600027","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2379,320,0.1786,460,0.0594,0.0361,3.6127,1.68817757009346,2026-05-17 11:22:04.901758,1,"Jordan Horston","Loss",3.6127,-3.6127,1.68817757009346,-1.68817757009346
2026-05-17,"Fanatics","SEA @ IND","1022600027","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1592,528,0.1333,650,0.0258,0.0149,1.4905,0.696495327102804,2026-05-17 21:51:41.190089,1,"Lexie Hull","Loss",1.4905,-1.4905,0.696495327102804,-0.696495327102804
