"game_date","game","quarter","team_abbreviation","quarter_team","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model","units_standardized"
2026-05-15,"LVA @ CON","1Q","LVA","1Q LVA",2026-05-15 18:51:43.086076,"fd",0.4673,114,-0.0076,-0.0071,-0.3567,0.4597,118,-0.231623376623377
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-15 18:51:43.086076,"fd",0.5305,-113,-0.0446,-0.0475,-2.376,0.4859,106,-1.54285714285714
2026-05-15,"WAS @ IND","1Q","WAS","1Q WAS",2026-05-15 18:51:43.086076,"fd",0.4587,118,0.0059,0.0055,0.2738,0.4646,115,0.177792207792208
2026-05-15,"LVA @ CON","1Q","CON","1Q CON",2026-05-15 18:51:43.086076,"fd",0.5968,-148,-0.0565,-0.07,-3.5007,0.5403,-118,-2.27318181818182
2026-05-15,"WAS @ IND","1Q","IND","1Q IND",2026-05-15 18:51:43.086076,"fd",0.6063,-154,-0.0709,-0.0901,-4.5049,0.5354,-115,-2.92525974025974
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-15 18:51:43.086076,"fd",0.5327,-114,-0.0514,-0.055,-2.7486,0.4813,108,-1.78480519480519
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-15 18:51:43.086076,"fd",0.5349,-115,-0.0208,-0.0223,-1.117,0.5141,-106,-0.725324675324675
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-15 19:21:44.680031,"fd",0.5327,-114,-0.014,-0.015,-0.7514,0.5187,-108,-0.487922077922078
2026-05-15,"LVA @ CON","1Q","LVA","1Q LVA",2026-05-15 19:21:44.680031,"fd",0.4673,114,-0.0076,-0.0071,-0.3567,0.4597,118,-0.231623376623377
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-15 19:21:44.680031,"fd",0.5305,-113,-0.0446,-0.0475,-2.376,0.4859,106,-1.54285714285714
2026-05-15,"WAS @ IND","1Q","WAS","1Q WAS",2026-05-15 19:21:44.680031,"fd",0.4587,118,0.0059,0.0055,0.2738,0.4646,115,0.177792207792208
2026-05-15,"LVA @ CON","1Q","CON","1Q CON",2026-05-15 19:21:44.680031,"fd",0.5968,-148,-0.0565,-0.07,-3.5007,0.5403,-118,-2.27318181818182
2026-05-15,"WAS @ IND","1Q","IND","1Q IND",2026-05-15 19:21:44.680031,"fd",0.6063,-154,-0.0709,-0.0901,-4.5049,0.5354,-115,-2.92525974025974
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-15 19:21:44.680031,"fd",0.5327,-114,-0.0514,-0.055,-2.7486,0.4813,108,-1.78480519480519
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-15 19:21:44.680031,"fd",0.5349,-115,-0.0208,-0.0223,-1.117,0.5141,-106,-0.725324675324675
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-15 19:51:43.217583,"fd",0.5327,-114,-0.014,-0.015,-0.7514,0.5187,-108,-0.487922077922078
2026-05-15,"LVA @ CON","1Q","LVA","1Q LVA",2026-05-15 19:51:43.217583,"fd",0.4673,114,-0.0076,-0.0071,-0.3567,0.4597,118,-0.231623376623377
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-15 19:51:43.217583,"fd",0.5305,-113,-0.0446,-0.0475,-2.376,0.4859,106,-1.54285714285714
2026-05-15,"WAS @ IND","1Q","WAS","1Q WAS",2026-05-15 19:51:43.217583,"fd",0.4587,118,0.0059,0.0055,0.2738,0.4646,115,0.177792207792208
2026-05-15,"LVA @ CON","1Q","CON","1Q CON",2026-05-15 19:51:43.217583,"fd",0.5968,-148,-0.0565,-0.07,-3.5007,0.5403,-118,-2.27318181818182
2026-05-15,"WAS @ IND","1Q","IND","1Q IND",2026-05-15 19:51:43.217583,"fd",0.6063,-154,-0.0709,-0.0901,-4.5049,0.5354,-115,-2.92525974025974
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-15 19:51:43.217583,"fd",0.5327,-114,-0.0514,-0.055,-2.7486,0.4813,108,-1.78480519480519
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-15 19:51:43.217583,"fd",0.5349,-115,-0.0208,-0.0223,-1.117,0.5141,-106,-0.725324675324675
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-15 20:21:42.747408,"fd",0.5327,-114,-0.014,-0.015,-0.7514,0.5187,-108,-0.487922077922078
2026-05-15,"LVA @ CON","1Q","LVA","1Q LVA",2026-05-15 20:21:42.747408,"fd",0.4673,114,-0.0076,-0.0071,-0.3567,0.4597,118,-0.231623376623377
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-15 20:21:42.747408,"fd",0.5305,-113,-0.0446,-0.0475,-2.376,0.4859,106,-1.54285714285714
2026-05-15,"WAS @ IND","1Q","WAS","1Q WAS",2026-05-15 20:21:42.747408,"fd",0.4587,118,0.0059,0.0055,0.2738,0.4646,115,0.177792207792208
2026-05-15,"LVA @ CON","1Q","CON","1Q CON",2026-05-15 20:21:42.747408,"fd",0.5968,-148,-0.0565,-0.07,-3.5007,0.5403,-118,-2.27318181818182
2026-05-15,"WAS @ IND","1Q","IND","1Q IND",2026-05-15 20:21:42.747408,"fd",0.6063,-154,-0.0709,-0.0901,-4.5049,0.5354,-115,-2.92525974025974
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-15 20:21:42.747408,"fd",0.5327,-114,-0.0514,-0.055,-2.7486,0.4813,108,-1.78480519480519
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-15 20:21:42.747408,"fd",0.5349,-115,-0.0208,-0.0223,-1.117,0.5141,-106,-0.725324675324675
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-15 20:51:42.878117,"fd",0.5327,-114,-0.014,-0.015,-0.7514,0.5187,-108,-0.487922077922078
2026-05-15,"LVA @ CON","1Q","LVA","1Q LVA",2026-05-15 20:51:42.878117,"fd",0.6721,-205,-0.1202,-0.1833,-9.1674,0.5519,-123,-5.95285714285714
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-15 20:51:42.878117,"fd",0.5305,-113,-0.0446,-0.0475,-2.376,0.4859,106,-1.54285714285714
2026-05-15,"WAS @ IND","1Q","WAS","1Q WAS",2026-05-15 20:51:42.878117,"fd",0.4587,118,0.0059,0.0055,0.2738,0.4646,115,0.177792207792208
2026-05-15,"LVA @ CON","1Q","CON","1Q CON",2026-05-15 20:51:42.878117,"fd",0.3937,154,0.0544,0.0449,2.243,0.4481,123,1.45649350649351
2026-05-15,"WAS @ IND","1Q","IND","1Q IND",2026-05-15 20:51:42.878117,"fd",0.6063,-154,-0.0709,-0.0901,-4.5049,0.5354,-115,-2.92525974025974
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-15 20:51:42.878117,"fd",0.5327,-114,-0.0514,-0.055,-2.7486,0.4813,108,-1.78480519480519
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-15 20:51:42.878117,"fd",0.5349,-115,-0.0208,-0.0223,-1.117,0.5141,-106,-0.725324675324675
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-15 21:21:40.945622,"fd",0.5327,-114,-0.014,-0.015,-0.7514,0.5187,-108,-0.487922077922078
2026-05-15,"LVA @ CON","1Q","LVA","1Q LVA",2026-05-15 21:21:40.945622,"fd",0.6721,-205,-0.1202,-0.1833,-9.1674,0.5519,-123,-5.95285714285714
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-15 21:21:40.945622,"fd",0.5305,-113,-0.0446,-0.0475,-2.376,0.4859,106,-1.54285714285714
2026-05-15,"WAS @ IND","1Q","WAS","1Q WAS",2026-05-15 21:21:40.945622,"fd",0.4587,118,0.0059,0.0055,0.2738,0.4646,115,0.177792207792208
2026-05-15,"LVA @ CON","1Q","CON","1Q CON",2026-05-15 21:21:40.945622,"fd",0.3937,154,0.0544,0.0449,2.243,0.4481,123,1.45649350649351
2026-05-15,"WAS @ IND","1Q","IND","1Q IND",2026-05-15 21:21:40.945622,"fd",0.6063,-154,-0.0709,-0.0901,-4.5049,0.5354,-115,-2.92525974025974
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-15 21:21:40.945622,"fd",0.5327,-114,-0.0514,-0.055,-2.7486,0.4813,108,-1.78480519480519
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-15 21:21:40.945622,"fd",0.5349,-115,-0.0208,-0.0223,-1.117,0.5141,-106,-0.725324675324675
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-15 21:51:43.666273,"fd",0.5327,-114,-0.014,-0.015,-0.7514,0.5187,-108,-0.487922077922078
2026-05-15,"LVA @ CON","1Q","LVA","1Q LVA",2026-05-15 21:51:43.666273,"fd",0.6721,-205,-0.1202,-0.1833,-9.1674,0.5519,-123,-5.95285714285714
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-15 21:51:43.666273,"fd",0.5305,-113,-0.0446,-0.0475,-2.376,0.4859,106,-1.54285714285714
2026-05-15,"WAS @ IND","1Q","WAS","1Q WAS",2026-05-15 21:51:43.666273,"fd",0.4587,118,0.0059,0.0055,0.2738,0.4646,115,0.177792207792208
2026-05-15,"LVA @ CON","1Q","CON","1Q CON",2026-05-15 21:51:43.666273,"fd",0.3937,154,0.0544,0.0449,2.243,0.4481,123,1.45649350649351
2026-05-15,"WAS @ IND","1Q","IND","1Q IND",2026-05-15 21:51:43.666273,"fd",0.6063,-154,-0.0709,-0.0901,-4.5049,0.5354,-115,-2.92525974025974
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-15 21:51:43.666273,"fd",0.5327,-114,-0.0514,-0.055,-2.7486,0.4813,108,-1.78480519480519
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-15 21:51:43.666273,"fd",0.5349,-115,-0.0208,-0.0223,-1.117,0.5141,-106,-0.725324675324675
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-15 22:21:41.670285,"fd",0.5349,-115,-0.0162,-0.0174,-0.8718,0.5187,-108,-0.566103896103896
2026-05-15,"LVA @ CON","1Q","LVA","1Q LVA",2026-05-15 22:21:41.670285,"fd",0.6721,-205,-0.1202,-0.1833,-9.1674,0.5519,-123,-5.95285714285714
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-15 22:21:41.670285,"fd",0.5327,-114,-0.0468,-0.0501,-2.5045,0.4859,106,-1.6262987012987
2026-05-15,"WAS @ IND","1Q","WAS","1Q WAS",2026-05-15 22:21:41.670285,"fd",0.4587,118,0.0059,0.0055,0.2738,0.4646,115,0.177792207792208
2026-05-15,"LVA @ CON","1Q","CON","1Q CON",2026-05-15 22:21:41.670285,"fd",0.3937,154,0.0544,0.0449,2.243,0.4481,123,1.45649350649351
2026-05-15,"WAS @ IND","1Q","IND","1Q IND",2026-05-15 22:21:41.670285,"fd",0.6063,-154,-0.0709,-0.0901,-4.5049,0.5354,-115,-2.92525974025974
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-15 22:21:41.670285,"fd",0.5305,-113,-0.0492,-0.0524,-2.6189,0.4813,108,-1.70058441558442
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-15 22:21:41.670285,"fd",0.5327,-114,-0.0186,-0.0199,-0.9955,0.5141,-106,-0.646428571428571
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-15 22:51:42.186889,"fd",0.5349,-115,-0.0162,-0.0174,-0.8718,0.5187,-108,-0.566103896103896
2026-05-15,"LVA @ CON","1Q","LVA","1Q LVA",2026-05-15 22:51:42.186889,"fd",0.6721,-205,-0.1202,-0.1833,-9.1674,0.5519,-123,-5.95285714285714
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-15 22:51:42.186889,"fd",0.5305,-113,-0.0446,-0.0475,-2.376,0.4859,106,-1.54285714285714
2026-05-15,"WAS @ IND","1Q","WAS","1Q WAS",2026-05-15 22:51:42.186889,"fd",0.4545,120,0.0101,0.0093,0.4628,0.4646,115,0.300519480519481
2026-05-15,"LVA @ CON","1Q","CON","1Q CON",2026-05-15 22:51:42.186889,"fd",0.3937,154,0.0544,0.0449,2.243,0.4481,123,1.45649350649351
2026-05-15,"WAS @ IND","1Q","IND","1Q IND",2026-05-15 22:51:42.186889,"fd",0.6094,-156,-0.074,-0.0947,-4.7372,0.5354,-115,-3.0761038961039
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-15 22:51:42.186889,"fd",0.5305,-113,-0.0492,-0.0524,-2.6189,0.4813,108,-1.70058441558442
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-15 22:51:42.186889,"fd",0.5349,-115,-0.0208,-0.0223,-1.117,0.5141,-106,-0.725324675324675
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-15 23:21:40.739017,"fd",0.5349,-115,-0.0162,-0.0174,-0.8718,0.5187,-108,-0.566103896103896
2026-05-15,"LVA @ CON","1Q","LVA","1Q LVA",2026-05-15 23:21:40.739017,"fd",0.6721,-205,-0.1217,-0.1856,-9.2815,0.5504,-122,-6.02694805194805
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-15 23:21:40.739017,"fd",0.5305,-113,-0.0446,-0.0475,-2.376,0.4859,106,-1.54285714285714
2026-05-15,"WAS @ IND","1Q","WAS","1Q WAS",2026-05-15 23:21:40.739017,"fd",0.4587,118,0.0054,0.005,0.2516,0.4642,115,0.163376623376623
2026-05-15,"LVA @ CON","1Q","CON","1Q CON",2026-05-15 23:21:40.739017,"fd",0.3937,154,0.0559,0.0461,2.3047,0.4496,122,1.49655844155844
2026-05-15,"WAS @ IND","1Q","IND","1Q IND",2026-05-15 23:21:40.739017,"fd",0.6063,-154,-0.0705,-0.0895,-4.4743,0.5358,-115,-2.90538961038961
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-15 23:21:40.739017,"fd",0.5305,-113,-0.0492,-0.0524,-2.6189,0.4813,108,-1.70058441558442
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-15 23:21:40.739017,"fd",0.5349,-115,-0.0208,-0.0223,-1.117,0.5141,-106,-0.725324675324675
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-15 23:51:44.971017,"fd",0.5349,-115,-0.0162,-0.0174,-0.8718,0.5187,-108,-0.566103896103896
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-15 23:51:44.971017,"fd",0.5305,-113,-0.0446,-0.0475,-2.376,0.4859,106,-1.54285714285714
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-15 23:51:44.971017,"fd",0.5305,-113,-0.0492,-0.0524,-2.6189,0.4813,108,-1.70058441558442
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-15 23:51:44.971017,"fd",0.5349,-115,-0.0208,-0.0223,-1.117,0.5141,-106,-0.725324675324675
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-16 00:21:22.199501,"fd",0.5349,-115,-0.0162,-0.0174,-0.8718,0.5187,-108,-0.566103896103896
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-16 00:21:22.199501,"fd",0.5305,-113,-0.0446,-0.0475,-2.376,0.4859,106,-1.54285714285714
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-16 00:21:22.199501,"fd",0.5305,-113,-0.0492,-0.0524,-2.6189,0.4813,108,-1.70058441558442
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-16 00:21:22.199501,"fd",0.5349,-115,-0.0208,-0.0223,-1.117,0.5141,-106,-0.725324675324675
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-16 00:51:23.741371,"fd",0.5413,-118,-0.0226,-0.0247,-1.2328,0.5187,-108,-0.80051948051948
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-16 00:51:23.741371,"fd",0.5327,-114,-0.0468,-0.0501,-2.5045,0.4859,106,-1.6262987012987
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-16 00:51:23.741371,"fd",0.5305,-113,-0.0492,-0.0524,-2.6189,0.4813,108,-1.70058441558442
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-16 00:51:23.741371,"fd",0.5327,-114,-0.0186,-0.0199,-0.9955,0.5141,-106,-0.646428571428571
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-16 01:21:26.110022,"fd",0.5413,-118,-0.0226,-0.0247,-1.2328,0.5187,-108,-0.80051948051948
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-16 01:21:26.110022,"fd",0.5327,-114,-0.0468,-0.0501,-2.5045,0.4859,106,-1.6262987012987
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-16 01:21:26.110022,"fd",0.5238,-110,-0.0425,-0.0446,-2.2299,0.4813,108,-1.44798701298701
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-16 01:21:26.110022,"fd",0.5327,-114,-0.0186,-0.0199,-0.9955,0.5141,-106,-0.646428571428571
2026-05-15,"CHI @ PHX","1Q","PHX","1Q PHX",2026-05-16 01:51:23.171665,"fd",0.5349,-115,-0.0162,-0.0174,-0.8718,0.5187,-108,-0.566103896103896
2026-05-15,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-16 01:51:23.171665,"fd",0.5327,-114,-0.0468,-0.0501,-2.5045,0.4859,106,-1.6262987012987
2026-05-15,"CHI @ PHX","1Q","CHI","1Q CHI",2026-05-16 01:51:23.171665,"fd",0.5305,-113,-0.0492,-0.0524,-2.6189,0.4813,108,-1.70058441558442
2026-05-15,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-16 01:51:23.171665,"fd",0.5327,-114,-0.0186,-0.0199,-0.9955,0.5141,-106,-0.646428571428571
2026-05-17,"LVA @ ATL","1Q","LVA","1Q LVA",2026-05-17 11:22:05.038707,"fd",0.5455,-120,-0.0515,-0.0567,-2.8334,0.4939,102,-1.83987012987013
2026-05-17,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-17 11:22:05.038707,"fd",0.5305,-113,-0.0398,-0.0424,-2.122,0.4907,104,-1.37792207792208
2026-05-17,"CHI @ MIN","1Q","MIN","1Q MIN",2026-05-17 11:22:05.038707,"fd",0.4808,108,-0.0121,-0.0116,-0.5811,0.4687,113,-0.377337662337662
2026-05-17,"SEA @ IND","1Q","IND","1Q IND",2026-05-17 11:22:05.038707,"fd",0.6269,-168,-0.0891,-0.1193,-5.9668,0.5378,-116,-3.87454545454545
2026-05-17,"SEA @ IND","1Q","SEA","1Q SEA",2026-05-17 11:22:05.038707,"fd",0.4386,128,0.0236,0.021,1.0507,0.4622,116,0.682272727272727
2026-05-17,"CHI @ MIN","1Q","CHI","1Q CHI",2026-05-17 11:22:05.038707,"fd",0.5833,-140,-0.052,-0.0624,-3.122,0.5313,-113,-2.02727272727273
2026-05-17,"LVA @ ATL","1Q","ATL","1Q ATL",2026-05-17 11:22:05.038707,"fd",0.5192,-108,-0.0132,-0.0137,-0.6848,0.5061,-102,-0.444675324675325
2026-05-17,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-17 11:22:05.038707,"fd",0.5349,-115,-0.0256,-0.0275,-1.3733,0.5093,-104,-0.891753246753247
2026-05-17,"LVA @ ATL","1Q","LVA","1Q LVA",2026-05-17 11:51:39.943501,"fd",0.5455,-120,-0.0515,-0.0567,-2.8334,0.4939,102,-1.83987012987013
2026-05-17,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-17 11:51:39.943501,"fd",0.5305,-113,-0.0398,-0.0424,-2.122,0.4907,104,-1.37792207792208
2026-05-17,"CHI @ MIN","1Q","MIN","1Q MIN",2026-05-17 11:51:39.943501,"fd",0.4808,108,-0.0121,-0.0116,-0.5811,0.4687,113,-0.377337662337662
2026-05-17,"SEA @ IND","1Q","IND","1Q IND",2026-05-17 11:51:39.943501,"fd",0.6269,-168,-0.0891,-0.1193,-5.9668,0.5378,-116,-3.87454545454545
2026-05-17,"SEA @ IND","1Q","SEA","1Q SEA",2026-05-17 11:51:39.943501,"fd",0.4386,128,0.0236,0.021,1.0507,0.4622,116,0.682272727272727
2026-05-17,"CHI @ MIN","1Q","CHI","1Q CHI",2026-05-17 11:51:39.943501,"fd",0.5833,-140,-0.052,-0.0624,-3.122,0.5313,-113,-2.02727272727273
2026-05-17,"LVA @ ATL","1Q","ATL","1Q ATL",2026-05-17 11:51:39.943501,"fd",0.5192,-108,-0.0132,-0.0137,-0.6848,0.5061,-102,-0.444675324675325
2026-05-17,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-17 11:51:39.943501,"fd",0.5349,-115,-0.0256,-0.0275,-1.3733,0.5093,-104,-0.891753246753247
2026-05-17,"LVA @ ATL","1Q","LVA","1Q LVA",2026-05-17 12:21:42.20838,"fd",0.5455,-120,-0.0515,-0.0567,-2.8334,0.4939,102,-1.83987012987013
2026-05-17,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-17 12:21:42.20838,"fd",0.5305,-113,-0.0398,-0.0424,-2.122,0.4907,104,-1.37792207792208
2026-05-17,"CHI @ MIN","1Q","MIN","1Q MIN",2026-05-17 12:21:42.20838,"fd",0.4808,108,-0.0121,-0.0116,-0.5811,0.4687,113,-0.377337662337662
2026-05-17,"SEA @ IND","1Q","IND","1Q IND",2026-05-17 12:21:42.20838,"fd",0.6269,-168,-0.0891,-0.1193,-5.9668,0.5378,-116,-3.87454545454545
2026-05-17,"SEA @ IND","1Q","SEA","1Q SEA",2026-05-17 12:21:42.20838,"fd",0.4386,128,0.0236,0.021,1.0507,0.4622,116,0.682272727272727
2026-05-17,"CHI @ MIN","1Q","CHI","1Q CHI",2026-05-17 12:21:42.20838,"fd",0.5833,-140,-0.052,-0.0624,-3.122,0.5313,-113,-2.02727272727273
2026-05-17,"LVA @ ATL","1Q","ATL","1Q ATL",2026-05-17 12:21:42.20838,"fd",0.5192,-108,-0.0132,-0.0137,-0.6848,0.5061,-102,-0.444675324675325
2026-05-17,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-17 12:21:42.20838,"fd",0.5349,-115,-0.0256,-0.0275,-1.3733,0.5093,-104,-0.891753246753247
2026-05-17,"LVA @ ATL","1Q","LVA","1Q LVA",2026-05-17 12:51:42.739486,"fd",0.5455,-120,-0.0515,-0.0567,-2.8334,0.4939,102,-1.83987012987013
2026-05-17,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-17 12:51:42.739486,"fd",0.5305,-113,-0.0398,-0.0424,-2.122,0.4907,104,-1.37792207792208
2026-05-17,"CHI @ MIN","1Q","MIN","1Q MIN",2026-05-17 12:51:42.739486,"fd",0.4808,108,-0.0121,-0.0116,-0.5811,0.4687,113,-0.377337662337662
2026-05-17,"SEA @ IND","1Q","IND","1Q IND",2026-05-17 12:51:42.739486,"fd",0.6269,-168,-0.0891,-0.1193,-5.9668,0.5378,-116,-3.87454545454545
2026-05-17,"SEA @ IND","1Q","SEA","1Q SEA",2026-05-17 12:51:42.739486,"fd",0.4386,128,0.0236,0.021,1.0507,0.4622,116,0.682272727272727
2026-05-17,"CHI @ MIN","1Q","CHI","1Q CHI",2026-05-17 12:51:42.739486,"fd",0.5833,-140,-0.052,-0.0624,-3.122,0.5313,-113,-2.02727272727273
2026-05-17,"LVA @ ATL","1Q","ATL","1Q ATL",2026-05-17 12:51:42.739486,"fd",0.5192,-108,-0.0132,-0.0137,-0.6848,0.5061,-102,-0.444675324675325
2026-05-17,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-17 12:51:42.739486,"fd",0.5349,-115,-0.0256,-0.0275,-1.3733,0.5093,-104,-0.891753246753247
2026-05-17,"LVA @ ATL","1Q","LVA","1Q LVA",2026-05-17 13:21:43.454498,"fd",0.5455,-120,-0.0515,-0.0567,-2.8334,0.4939,102,-1.83987012987013
2026-05-17,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-17 13:21:43.454498,"fd",0.5305,-113,-0.0398,-0.0424,-2.122,0.4907,104,-1.37792207792208
2026-05-17,"CHI @ MIN","1Q","MIN","1Q MIN",2026-05-17 13:21:43.454498,"fd",0.4808,108,-0.0121,-0.0116,-0.5811,0.4687,113,-0.377337662337662
2026-05-17,"SEA @ IND","1Q","IND","1Q IND",2026-05-17 13:21:43.454498,"fd",0.6296,-170,-0.0918,-0.124,-6.1979,0.5378,-116,-4.02461038961039
2026-05-17,"SEA @ IND","1Q","SEA","1Q SEA",2026-05-17 13:21:43.454498,"fd",0.4348,130,0.0274,0.0242,1.2123,0.4622,116,0.787207792207792
2026-05-17,"CHI @ MIN","1Q","CHI","1Q CHI",2026-05-17 13:21:43.454498,"fd",0.5833,-140,-0.052,-0.0624,-3.122,0.5313,-113,-2.02727272727273
2026-05-17,"LVA @ ATL","1Q","ATL","1Q ATL",2026-05-17 13:21:43.454498,"fd",0.5192,-108,-0.0132,-0.0137,-0.6848,0.5061,-102,-0.444675324675325
2026-05-17,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-17 13:21:43.454498,"fd",0.5349,-115,-0.0256,-0.0275,-1.3733,0.5093,-104,-0.891753246753247
2026-05-17,"LVA @ ATL","1Q","LVA","1Q LVA",2026-05-17 13:51:42.733285,"fd",0.5455,-120,-0.0515,-0.0567,-2.8334,0.4939,102,-1.83987012987013
2026-05-17,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-17 13:51:42.733285,"fd",0.5305,-113,-0.0398,-0.0424,-2.122,0.4907,104,-1.37792207792208
2026-05-17,"CHI @ MIN","1Q","MIN","1Q MIN",2026-05-17 13:51:42.733285,"fd",0.4762,110,-0.0075,-0.0072,-0.3575,0.4687,113,-0.232142857142857
2026-05-17,"SEA @ IND","1Q","IND","1Q IND",2026-05-17 13:51:42.733285,"fd",0.6296,-170,-0.0918,-0.124,-6.1979,0.5378,-116,-4.02461038961039
2026-05-17,"SEA @ IND","1Q","SEA","1Q SEA",2026-05-17 13:51:42.733285,"fd",0.4348,130,0.0274,0.0242,1.2123,0.4622,116,0.787207792207792
2026-05-17,"CHI @ MIN","1Q","CHI","1Q CHI",2026-05-17 13:51:42.733285,"fd",0.5902,-144,-0.0589,-0.0718,-3.5907,0.5313,-113,-2.33162337662338
2026-05-17,"LVA @ ATL","1Q","ATL","1Q ATL",2026-05-17 13:51:42.733285,"fd",0.5192,-108,-0.0132,-0.0137,-0.6848,0.5061,-102,-0.444675324675325
2026-05-17,"TOR @ LAS","1Q","TOR","1Q TOR",2026-05-17 13:51:42.733285,"fd",0.5349,-115,-0.0256,-0.0275,-1.3733,0.5093,-104,-0.891753246753247
2026-05-17,"LVA @ ATL","1Q","LVA","1Q LVA",2026-05-17 14:21:41.668293,"fd",0.5455,-120,-0.0515,-0.0567,-2.8334,0.4939,102,-1.83987012987013
2026-05-17,"TOR @ LAS","1Q","LAS","1Q LAS",2026-05-17 14:21:41.668293,"fd",0.5305,-113,-0.0398,-0.0424,-2.122,0.4907,104,-1.37792207792208
2026-05-17,"CHI @ MIN","1Q","MIN","1Q MIN",2026-05-17 14:21:41.668293,"fd",0.4762,110,-0.0075,-0.0072,-0.3575,0.4687,113,-0.232142857142857
